start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,informacion,CENTRO_EDUCATIVO,texto,hashtag,frecuencia,relaciona_historia,La apropiación y uso de herramientas tecnológicas ,La forma como están organizadas las rutinas diarias,La vinculación de las familias a las propuestas del centro infantil,Los momentos de alimentación de las niñas y los niños,El desempeño de los agentes educativos y sus prácticas,La disposición intencionada de los espacios y ambientes,La calidad de las interacciones entre los actores,El acompañamiento a las transiciones de las niñas y los niños,La documentación de las experiencias realizadas en el centro infantil,El trabajo colaborativo entre los agentes educativos ,acto_principal,Otro,sentiste,habilidades,Habilidades artística,Habilidades comunicativas,Habilidades socioemocionales,Habilidades manuales,Habilidades socio-ambientales,Ninguna de las anteriores,competencias,Trabajo Colaborativo,Comunicación,Pensamiento Crítico,Resolución de problemas,Manejo de herramientas tecnológicas,Manejo de la información,Creatividad e Innovación,Vida y Carrera,rol,_id,_uuid,_submission_time,_validation_status,_index
2020-06-17T12:09:56.512-05:00,2020-06-17T12:39:44.362-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Hola mi nombre es viviana usuga , recuerdo muy bien que esta anécdota ocurrió en una fecha especial ya que era una celebración,  ocurrió en el mes de abril , ese día los niños y niñas ingresaron al centro infantil muy contentos por que desde casa venían con ropa muy Bonita, en fin muy organizándos y luciendo muy contentos su ropa,  después de  la fruta les colocamos música infantil,  todos los niños y niñas estaban animados bailando , oh sorpresa cuando en medio del baile sacamos un tarro con espumas , estaban felices tratando de coger con sus manos las pequeñas espumas que quedaban en el aire , y gritaban , profe más , queremos más,  solo se podían observar caritas felices y voces de emoción por esta fiesta espumosa, hasta las profes nos divertimos saltando y animando,  en fin hasta bien despeinadas terminamos , al terminar sentí gran satisfacción en mi corazón no solo por el momento vivido sino que volví a sentir que podía disfrutar de las pequeñas cosas que  nos trae la vida.",Alegría,De vez en cuando,La forma como están organizadas las rutinas diarias. La vinculación de las familias a las propuestas del centro infantil. El desempeño de los agentes educativos y sus prácticas. La disposición intencionada de los espacios y ambientes. El trabajo colaborativo entre los agentes educativos.,0,1,1,0,1,1,0,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Creatividad e Innovación.,1,0,0,0,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,105109979,68283fc1-49d0-40e5-b184-532ccf65b59b,2020-06-17T17:39:45,,61
2020-06-17T12:39:40.779-05:00,2020-06-17T12:50:37.850-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"He tenido experiencias como por ejemplo que había una canción específica que le cantaba y les bailaba a los niños y niñas del centro Infantil, y durante este periodo en casa me di cuenta que me recuerdan incluso por esa canción porque le dicen a sus padres que quieren cantar esa canción específicamente y que en el centro Infantil se la enseñaron, entonces una vez una mamá cantó un pedacito porque quería saber cuál era y así poder seguirla cantando en casa... Yo muy contenta se la canté... De ello otra mamá dijo que su niña cantaba mucho cuando iba al centro Infantil y ya no ??... Entonces me alegro mucho que los niños aún tengan ese recuerdo pero que ojalá en casa siguieran implementando lo las familias y así los niños y las niñas no sientan tanto la ausencia de lo que hacían habitualmente en el centro Infantil.",Motivación,De vez en cuando,El desempeño de los agentes educativos y sus prácticas. El trabajo colaborativo entre los agentes educativos.,0,0,0,0,1,0,0,0,0,1,Niños/niñas,No aplica,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,0,1,0,0,0,Manejo de la Información y Comunicación.,0,0,0,0,0,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,105111892,f0a8de38-51f3-440d-a2eb-3a77427835ba,2020-06-17T17:50:39,,62
2020-06-17T12:46:39.662-05:00,2020-06-17T13:00:04.580-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Cada año en la corporación en todas las sedes rotan a las docentes, muy pocas veces las profes repiten la sede dónde encuentran, este año me rotaron por primera vez, para donde fui trasladada es una zona donde las familias son un poco complicadas ya que tuvieron inconvenientes el año pasado con las otras docentes, todas las profes éramos nuevas y fue reto muy grande ganarnos el respeto de las familias y de los niños, todo se nos dió de la mejor manera porque tuvimos una aceptación muy bonita, ya nos dicen ""ojalá las dejen acá en esta sede"" ""mi hijo ha cambiado mucho con ustedes"" "" hace tiempo no veía a mi hijo tan feliz de venir al jardín"". Son unas de las voces que escuchamos de parte de las madres y también de los padres, ese temor que se tenía en ambas partes se convirtió en amor, respeto, tolerancia, en mi poca experiencia ha sido de las cosas más lindas que me ha sucedido",Motivación,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil. El desempeño de los agentes educativos y sus prácticas. La calidad de las interacciones entre los actores. El trabajo colaborativo entre los agentes educativos.,0,0,1,0,1,0,1,0,0,1,Familias y otras personas significativas,N/A,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Manejo de la Información y Comunicación.,1,0,0,0,0,1,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,105112961,bbad7377-4566-484b-a13a-5d6c56a48965,2020-06-17T18:00:14,,63
2020-06-17T13:09:26.690-05:00,2020-06-17T13:16:14.024-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Soy la agente educativa Luz Delly Arias y hoy quiero narrar un poco de las experiencias que cada día vivo en el centro infantil en compañía de los niños, niñas, familias y compañeras del proceso. Al iniciar cada día estoy a la expectativa de como llegaran los niños y las niñas de casa emocionalmente, si llegaran con una sonrisa por nuevamente ver sus compañeros y profes,  o una lagrima que invade su rostro por dejar ir a su cuidador, y es aquí en donde cada una de nosotras pone a flote ese amor y compromiso por lograr que esa tristeza se convierta en una sonrisa o que al menos no sigan fluyendo más esas lagrimas que nos arrugan el corazón y generar un espacio acogedor en donde se inicie una nueva aventura. En especial quiero compartir mi sentimiento de angustia y un poco de temor cuando en el mes de febrero me informan que a mi grupo ingresaría un niño llamado Jerónimo el cual tiene un diagnóstico de parálisis cerebral y retraso en el desarrollo, en este momento corría por mi cabeza un sin numero de interrogantes sobre como brindaríamos atención a este niño en esas condiciones, me limitaba a imaginar como seria la estadía de él,  en compañía de los otros 49 niños y niñas más, todos corriendo, gritando haciendo múltiples actividades desde sus gustos e intereses,  y yo que papel jugaría, lo cuidaría, estaría en función de acompañar a los demas en  sus aventuras, ahora como haría para brindar sus alimentos los cuales deben ser con cuidado y una dieta especial, que no se fuera a pasar por alto ningún detalle para brindarle una buena atención. Llega el día esperado ingresa Jerónimo y con él una enorme sonrisa por ver mas niños y niñas, una madre atenta y comprometida por compartir con nosotras el proceso de Jerónimo y que papel cumpliríamos nosotras en estos encuentros, en los cuales se pretendía una socialización con los demás niños, niñas y agentes educativas en donde el disfrutara y lograra adquirir algunos conocimientos desde sus habilidades.  Bueno comienza esta nueva aventura en donde cada día el nos regala una enorme sonrisa y dialoga con nosotras y los niños con sus balbuceos, en especial cuando le preguntamos si le gusta ir al centro infantil, escucha una canción de su agrado, intenta coger los juguetes que los mismos niños y niñas llevan hacia el para brindárselos, además da vueltas  en su tapete para compartir con sus compañeritos y que ellos lo cuiden y compartan con él, fue una gran sorpresa que con solo contrales el cuidado y amor que le brindaríamos a nuestro nuevo compañerito todos se pusieran en función de cuidarlo y brindarle lo mejor para que el estuviera bien y feliz, ahora la preocupación poco a poco se convertía en satisfacción de saber que cada una de las cosas que me imaginaba imposibles se iban dando de la mejor manera una a una y que ahora en esta situación actual el proceso continua con un gran acompañamiento tanto de la familia y yo como agente educativa en donde cada una de las estrategias que llegan a casa Jerónimo las disfruta, no hay limitantes, no hay obstáculos siempre surge una nueva idea, nos reinventamos y creamos para que todo a su alrededor sea posible y que siempre cuente con el amor  acompañamiento de las personas que quieren y desean la mejor atención para él. Es muy significativo poder dialogar con el, así sea por medio de una cámara y que sonría, balbuce contándome que la pasa muy bien con cada estrategia y que no se quiera despedir de mí, manifestando llanto y tristeza cuando le digo que hasta pronto, verdaderamente en nuestro que hacer como agentes educativas estamos llamados a no permitir que la angustia y la zozobra, es necesario permitirnos compartir de otros momentos, espacios y situaciones de las cuales podremos obtener aprendizajes significativos y gratas recompensas.",Motivación,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil. La calidad de las interacciones entre los actores.,0,0,1,0,0,0,1,0,0,0,Niños/niñas,NA,Reflexioné y aprendí algo nuevo,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades manuales: tejer, sembrar, cocinar. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,0,0,1,1,0,Trabajo Colaborativo. Resolución de problemas. Creatividad e Innovación.,1,0,0,1,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,105116486,02ddbe4d-366c-4b36-a8da-0022a350101c,2020-06-17T18:16:13,,64
2020-06-17T12:11:20.878-05:00,2020-06-17T13:26:50.958-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Hoy les vengo a contar una historia que marcó mi quehacer pedagógico, pero la verdad no recuerdo el día, ni fecha exacta, pero recuerdo el nombre del niño como si fuera hijo mío, Santiago Restrepo, un niño de solo 2 años y medio, entra al centro infantil, angustiado, en su proceso de adaptación, con deseosa de estar en casa, con sus papás, en este caso con su cuidadora. Un día salimos con todos los niños y niñas a recrearlos al parque infantil, un espacio abierto, lleno de alegría, de diversión, de risas, de compartir, donde todos los niños se observan felices, solo Santiago con su inocencia de niño se escapó de nuestro de nuestro lado sin dejar huella alguna, se escapo a su casa que daba a media cuadra del parque en el que nos encontrábamos, al llegar al salón contamos el ingreso de los niños y como el diablo es puerco, contamos los 38 niños que llegaron ese día al jardín, preseguimos con el lavado de manos para disponer a los niños a la hora del almuerzo. Cuando llega Elizabeth Osorio, y muy serena nos pregunta el niño Santiago Restrepo vino hoy?..... Muy segura le contesté si señora, por favor le lo muestra y corro muy segura a traer el niño. Hoooooo sorpresa, el niño no se encontraba, por lo tanto nuestros corazones palpitaban más de lo normal, todo se volvió un caos. Al fin de todo el niño ose encontraba en casa bajo el cuidado de su niñera. Pero esta llamo a la mamá quién era una juez y ellauy asustada llamo al programa buen comienzo. En fin todo fue un caos, donde hubo llanto, memorandos.....lo más importante es que el niño se encontraba bien y tranquilo en casa. La historia continuará.",Impotencia ,Única vez,La disposición intencionada de los espacios y ambientes. La calidad de las interacciones entre los actores. El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,0,1,1,1,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Resolución de problemas.,1,0,0,1,0,0,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,105117496,78a6f877-509a-4bb5-8416-cbc017d8592a,2020-06-17T18:26:55,,65
2020-06-17T12:53:39.223-05:00,2020-06-17T13:35:13.957-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"En el año 2017 me dieron para trabajar los niños del ciclo de edad de dos y tres años ,trabajaba con las profesoras Yuliana y Catalina .Desde el primer día me llamó la atención un niño llamado David ,el era un niño de dos años ,juicioso ,amoroso , tierno ,pero era muy callado casi no hablaba y lo poquito que hablaba lo hacía en tono muy bajo .Yo mantenía muy pendiente de lo que pasará con él , de que se comierá todos  los alimentos ,de que fuera al baño , que estuviera listo cuando el transporte llegará por él .Hasta que un día me dí cuenta que era un niño que estaba acargo de una madre sustituta ,ella me conto la historia del niño me sentí tan conmovida de lo que la señora me  decía ,también me entere que estaba en proceso de que lo adoptaran una familia italiana me mostró las fotos ,la casa ,la nueva familia que estaba haciendo todos los tramites para llevarse al niño a otro país ,yo me sentí muy felíz al ver que si el niño se iba para Italia allí seria tan felíz ,pero un día me enviaron para una capacitación y precisamente ese era el último día que el niño estaría en el jardín y no estuve allí para despedirme sólo me quedó  un audio que me  envió para despedirse nadie sabe lo que yo sentí fue una mezcla de sentimientos entre alegría y tristeza ,pero se que donde este  esta mejor que acá en Colombia siempre lo llevaré en mi corazón y en mis oraciones .",Tranquilidad,Todo el tiempo,Los momentos de alimentación de las niñas y los niños. El desempeño de los agentes educativos y sus prácticas. La disposición intencionada de los espacios y ambientes. La calidad de las interacciones entre los actores. El acompañamiento a las transiciones de las niñas y los niños. La documentación de las experiencias realizadas en el centro infantil. El trabajo colaborativo entre los agentes educativos.,0,0,0,1,1,1,1,1,1,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades manuales: tejer, sembrar, cocinar. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,1,1,1,0,Trabajo Colaborativo. Pensamiento Crítico. Resolución de problemas. Manejo de la Información y Comunicación.,1,0,1,1,0,1,0,0,Potenciar el desarrollo de los niños y las niñas.,105118369,bb1d5685-51b3-4c98-aa7a-2e51734ac27b,2020-06-17T18:35:14,,66
2020-06-17T13:22:08.397-05:00,2020-06-17T13:41:14.324-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"A mediados de febrero, ingresó una niña nueva llamada María José al grupo de mi amiga, ella lloraba mucho, no descansaba y se negaba a calmarse solo quería ver a su mamá. Al pasar los días ella sintió curiosidad de una experiencia que hacíamos en el grupo y entro a participar, le dije que si iba a estar en la sala debia calmarse para no asustar a los niños que estaban tranquilos, y así fue, la paso bueno, contenta realizó su producción y a la hora de volver a su grupo se negó, lloro y me dijo que si se podía quedar, ella no lloraba y dormía, hablé con mi compañera a ver qué le parecía y acepto la propuesta. Con el pasar de los días, su adaptación mejoro mucho, disminuyó su llanto  y empezó a socializar con sus pares. Cuando empezó a portarse no tan bien porque había cogido confianza, yo le decía  qué si continúaba así me tocaría devolverla al salón de antes, empezó a llorar y dijo que allá no le gusta, que se iba a quedar juiciosa y sin llorar, y así lo hizo hasta que iniciamos la cuarentena.",Motivación,De vez en cuando,La disposición intencionada de los espacios y ambientes. La calidad de las interacciones entre los actores. El acompañamiento a las transiciones de las niñas y los niños. El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,1,1,1,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Resolución de problemas. Creatividad e Innovación.,1,0,0,1,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,105118872,9d02893f-56b6-4a53-93e0-9bbe1b33df72,2020-06-17T18:41:23,,67
2020-06-17T13:12:51.168-05:00,2020-06-17T13:50:05.171-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Quisiera comenzar diciendo que dentro de mi labor como docente en la primera infancia siempre me ha parecido importante desarrollar con los niños y niñas experiencias o proyectos que les permita reconocer y gestionar sus emociones, ya que los niños son seres emocionales, pero no conocen y mucho menos saben como gestionar sus emociones, por lo que se presencia en los espacios de interacción conductas que pueden lastimar o herir a sus compañeros y en ocasiones a ellos mismos. Este año teniendo en cuenta que tengo los de 4 a 5 años inicie con ellos un proyecto con el cual cada día realizábamos talleres de las emociones donde nos disfrazamos, escuchamos música que nos llevaba a sentir emociones, buscamos soluciones entre todos para ver como podíamos ayudar o gestionar algunas emociones que son importantes en nuestro sentir pero que hay que aprender a controlarlas; Durante estas experiencias los niños se conectaron de tal modo que al realizar el taller de la tristeza, Esteban uno de los niños comenzó a llorar y se lanzo a mis brazos para contarme que se encontraba triste por que la mamá y el papá no Vivian juntos, por lo que  entre todos lo abrazamos y hablamos un poco acerca de esta situación, fue muy emotivo. A partir de allí trabajamos temáticas como: la separación de los padres, la muerte de una mascota o un ser querido.  De lo anterior quisiera decir que en el currículo o proyecto de las instituciones y centros infantiles siempre se debería de trabajar esta temática con los niños y niñas, y dentro del diario vivir hablarles o buscar soluciones que les ayude a interiorizar estas emociones y les enseñe actuar frente a las diferentes circunstancias o vivencias que se les presente, y a los padres de familia también se les debería capacitar, para que lo apliquen en su diario vivir con sus hijos, porque un niño seguro de sí mismo será un adulto feliz.",Orgullo,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil. El acompañamiento a las transiciones de las niñas y los niños.,0,0,1,0,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,1,1,0,1,0,Pensamiento Crítico. Resolución de problemas. Manejo de herramientas tecnológicas. Manejo de la Información y Comunicación. Creatividad e Innovación.,0,0,1,1,1,1,1,0,Potenciar el desarrollo de los niños y las niñas.,105119946,f77b929f-b3c6-41f1-be0e-18f3dfa500d7,2020-06-17T18:50:06,,68
2020-06-17T13:36:37.950-05:00,2020-06-17T13:54:02.063-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Fue entonces en el año 2011, donde mi situación personal, laboral y profesional dependía de un hilo, pues si, estaba entre definir mi situación militar; era remiso, y debía presentarme en el distrito militar número 24. al mismo tiempo tenía una entrevista para laborar como docente. No sabía para donde coger. me decidí asistir a la entrevista en la cual tuve la oportunidad de empezar de inmediato como docente. Al llegar a la institución Jesús Amigo, y apenas llevaba dos semanas como empleado, me sentí apenado con los jefes, pues me tocaba pedir el permiso para hacer las vueltas para poder sacar la libreta militar, en dicho proceso me llevé casi una semana, en la cual esperaba ser despedido por tal motivo. afornunadamente logré sacar la libreta y hasta el día de hoy y gracias a la calidad humana de los gerentes de la corporación por tan bonita experiencia que he podido tener.",Motivación,De vez en cuando,La forma como están organizadas las rutinas diarias. La vinculación de las familias a las propuestas del centro infantil. El desempeño de los agentes educativos y sus prácticas. La disposición intencionada de los espacios y ambientes. La calidad de las interacciones entre los actores. El acompañamiento a las transiciones de las niñas y los niños. El trabajo colaborativo entre los agentes educativos.,0,1,1,0,1,1,1,1,0,1,Otro,LA AUTOFICIENCIA,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,1,0,1,0,Trabajo Colaborativo. Sostenibilidad. Pensamiento Crítico. Resolución de problemas. Manejo de la Información y Comunicación. Creatividad e Innovación. Vida y Carrera.,1,1,1,1,0,1,1,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,105120585,7f8ac198-7bbf-48b8-b67d-fe4604444fe3,2020-06-17T18:54:56,,69
2020-06-17T15:51:40.105-05:00,2020-06-17T16:02:16.114-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,En el jardín Córdoba somos 3 titulares y una auxiliar de 75 niño y niñas. En este centro infantil las dificultades que emos tenido lo emos solucionado cómo equipo.,Orgullo,Única vez,El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,0,0,0,1,Agentes educativos,Ninguno .,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,105135946,c0abf7e1-ee98-4792-805f-7c124ea68c46,2020-06-17T21:02:17,,70
2020-06-17T16:04:47.441-05:00,2020-06-17T16:17:35.388-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,Ha consecuencia de la contingencias que se ha presentado por el virus Covid - 19 se cambio de modalidad de presencial a virtual donde las familias son las primeras agentes encargados de la realizacion de cada una de las experiencias y me ha pasado que al momento de llamar algunas familias han expresado la gratitud que sienten no por nosotros y la corporación ya que han visto el trabajo y la paciencia que se debe tener para lograr tener un proceso adecuado y significativo para cada uno de sus niños y niñas.,Alegría,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil. El desempeño de los agentes educativos y sus prácticas.,0,0,1,0,1,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,105137603,f5361216-4586-4bbb-913f-d595fefd3b87,2020-06-17T21:16:35,,71
2020-06-17T16:13:38.212-05:00,2020-06-17T16:21:25.232-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,Doy gracias A Dios por haber conseguido trabajo en Jesús amigo y porque me fueron la oportunidad de trabajar con ustedes me siento muy feliz y le doy gracias a Dios y a ustedes por esta oportunidad en mi vida,Motivación,Todo el tiempo,La apropiación y uso de herramientas tecnológicas.,1,0,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Manejo de la Información y Comunicación. Vida y Carrera.,0,0,0,0,0,1,0,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,105138258,143aac2c-24bd-4d9d-b805-0658be129ad8,2020-06-17T21:21:26,,72
2020-06-17T16:32:35.942-05:00,2020-06-17T17:35:16.916-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Diana, inicio el año con alegria, buena actitud y mucha disposición para compartir y aprender nuevos conocimientos de los niños, niñas, familias y compañeras del centro infantil, continúo su proceso educativo en la playita, fue mas que feliz durante los 6 años que ha pertenecido a la gran familia Jesús Amigo, en un momento de su vida supo que va ser madre y compartio su buena noticia con amor y alegria a sus compañeras y algunos de sus alumnos. Ahora ella se encuentra trabajando desde casa por la contingencia que se esta viviendo del Corona virus, esta en teletrabajo con sus niños, niñas y familias... Extrañandolos mucho y pidiendo a Dios poder versen pronto nuevamente, también agradeciendo que en el estado en que está es preferible estar en casa cuidandose pero siempre muy pendiente de sus prioridades como su empleo. Mil y mil gracias a Jesús Amigo por estar siempre ahi apoyandonos y brindando a sus agentes educativos un oportuno acompañamiento y lo mejor de sí...!!!.",Alegría,Única vez,La forma como están organizadas las rutinas diarias. La vinculación de las familias a las propuestas del centro infantil.,0,1,1,0,0,0,0,0,0,0,Niños/niñas,NA,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades manuales: tejer, sembrar, cocinar.",1,0,0,1,0,0,Trabajo Colaborativo. Resolución de problemas.,1,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,105143525,b8212b10-8ec8-46ba-b288-fdbacff1e6d8,2020-06-17T22:35:18,,73
2020-06-17T17:08:20.219-05:00,2020-06-17T18:08:48.290-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Los niños y las niñas son intuitivos, creativos, espontáneos, son constructores de sus aprendizajes, nosotros como agentes educativos, solo somos posibilitadores, día a día, nos disponemos a acompañar el proceso educativo con amor y entusiasmo, por ello, te voy a contar una de mis experiencias favoritas, hace algún tiempo proyecte una experiencia divertida y mágica, para los niños y las niñas de 2 y 3 años, preparamos paletas de colores con vinilo y agua, las congelamos y luego pintamos sobre papel, lo cual genero rostros de felicidad y asombro.",Alegría,Todo el tiempo,El desempeño de los agentes educativos y sus prácticas. La calidad de las interacciones entre los actores.,0,0,0,0,1,0,1,0,0,0,Niños/niñas,,Me confundí y no sabía qué contar,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades manuales: tejer, sembrar, cocinar.",1,1,0,1,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,105145229,b6be781f-eef2-4f89-b69e-1819df6a3a89,2020-06-17T23:08:51,,74
2020-06-17T19:53:40.469-05:00,2020-06-17T20:27:43.499-05:00,2020-06-16,Sí,2020-06-17,Antioquia,,CE corporación Educativa Jesús amigo,"Hola mi nombre es Dennis jaramillo Castañeda mi historia es la siguiente: En diciembre cuando terminamos la etapa escolar ni nos imaginamos que las familias llegaron hacernos la despedida agradecidas por la labor tan bonita , por la paciencia ,el empeño y la dedicación con que hacemos las cosas que solo para nosotras tenian palabras de agradecimiento nos llevaron detalles, que ni lo esperabamos , una deliciosa torta estabamos tan sentimentales  que nos hiciero llorar con las palabras que nos decian terminamos el año contentas y agradecidas con Dios porque nos dimos cuenta que estamos haciendo bien nuestro trabajo.",Motivación,De vez en cuando,El desempeño de los agentes educativos y sus prácticas.,0,0,0,0,1,0,0,0,0,0,Familias y otras personas significativas,felicidad,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo. Pensamiento Crítico. Manejo de la Información y Comunicación.,1,0,1,0,0,1,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,105151186,7d043aee-399d-421f-8391-da0d77c696b8,2020-06-18T01:27:46,,75
