FragmentID, NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,1.1 La educación deberá enfocarse en-Cumplir con el plan de estudios,1.1 La educación deberá enfocarse en-El desarrollo socio emocional del estudiante,1.1 La educación deberá enfocarse en-Quality,1.1 La educación deberá enfocarse en-X,1.1 La educación deberá enfocarse en-Y,1.1 La educación deberá enfocarse en-NA,1.2 Estudiantes necesitan cultivar-Habilidades prácticas para la vida,1.2 Estudiantes necesitan cultivar-Fundamentos para un aprendizaje continuo,1.2 Estudiantes necesitan cultivar-Comprensión del mundo que los rodea,1.2 Estudiantes necesitan cultivar-X,1.2 Estudiantes necesitan cultivar-Y,1.2 Estudiantes necesitan cultivar-NA,1.3 Los colegios deben enfocarse en que los estudiantes...-Reflexionen sobre lo aprendido,1.3 Los colegios deben enfocarse en que los estudiantes...-Apliquen los conocimientos,1.3 Los colegios deben enfocarse en que los estudiantes...-Experimenten con lo aprendido,1.3 Los colegios deben enfocarse en que los estudiantes...-X,1.3 Los colegios deben enfocarse en que los estudiantes...-Y,1.3 Los colegios deben enfocarse en que los estudiantes...-NA,"1.4 Vamos a tener que repensar-El plan de estudios, los horarios, las normas y las políticas",1.4 Vamos a tener que repensar-Cómo se invierten y se gestionan los recursos educativos,1.4 Vamos a tener que repensar-La formación y cualificación de los docentes,1.4 Vamos a tener que repensar-X,1.4 Vamos a tener que repensar-Y,1.4 Vamos a tener que repensar-NA,1.5 El cambio será liderado por-Secretarías y Ministerio,1.5 El cambio será liderado por-Docentes y rectores,1.5 El cambio será liderado por-Estudiantes y padres,1.5 El cambio será liderado por-X,1.5 El cambio será liderado por-Y,1.5 El cambio será liderado por-NA,1.6 Papel del docente-Mostarle nuevos mundos y posibilidades a los estudiantes,1.6 Papel del docente-Ayudarle a los estudiantes a alcanzar sus objetivos,1.6 Papel del docente-Dar soporte emocional a los estudiantes,1.6 Papel del docente-X,1.6 Papel del docente-Y,1.6 Papel del docente-NA,2.1 se animará a los estudiantes a aprender-...individualmente / independiente,2.1 se animará a los estudiantes a aprender-...socialmente / en grupo,2.1 se animará a los estudiantes a aprender-X,2.1 se animará a los estudiantes a aprender-NA,2.2 El aprendizaje será...-Liderado por el docente,2.2 El aprendizaje será...-Liderado por el estudiante,2.2 El aprendizaje será...-X,2.2 El aprendizaje será...-NA,"3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_La comunidad y las relaciones","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_La filosofía del colegio","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El aprendizaje y el crecimiento","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_Los problemas como oportunidades","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_Los premios y los reconocimientos","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_autonomía y el soporte","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El desarrollo en general del estudiante","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El crecimiento personal y los logros","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_otrro",Other_theme,4.1 I am a...,4.2 Género,4.3 Experience in education,4.4 Experience in institution,4.5 Levels taught_Preescolar,4.5 Levels taught_Básica primaria,4.5 Levels taught_Básica Secundaria,4.5 Levels taught_Media,4.6 Age,4.7 Professional qualifications,City,IE,Describa brevemente qué deben hacer las instituciones educativas y los docentes para prepararse para ofrecer una mejor educación de acuerdo con los retos actuales y futuros. Por favor resuma sus pensamientos en un párrafo corto.,Title,Utopia,Dystopia,ProjectID,ApplicationName,SessionID,Language
351cf406-7b75-42dc-bb72-298b5e754101,11,,2020/06/16 18:04:49.904,2020/06/16 18:06:27.213,38.357.909,9.188.034,4.283.867,0.50224036,0.79568374,,45.596.725,9.829.063,4.457.421,0.4948874,0.08511968,,44.066.437,10.683.763,45.249.805,0.50591683,0.092521384,,42.875.515,46.153.843,10.970.645,0.34047565,0.3996923,,33.322.968,32.905.983,33.771.046,0.50224036,0.2849658,,41.904.552,17.948.715,40.146.736,0.49121094,0.15543589,,60.203.733,9.397.963,0.93979627,,33.385.242,6.661.476,0.6661476,,1,,,,,,,1,,,Docente,Hombre,De 1 a 2 años,Menos de un año,,,1,,Entre 21 y 30 años,Licenciado,Medellín,IE Bello Oriente,cada institución debe tener un plan de emergencia como la situación que estamos viviendo,#PorUnFuturoEducativoMejor,El mejor futuro es que se haya aprendido de la situacion para mejorar y no volver a repetir los errores que se cometieron,El peor es que sigamos con la misma manera de pensar y no hubiesemos cambiado nuestra forma actuar y ver la vida,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
346b5cd0-b841-4ee6-9344-fd9707479908,216,,2020/07/28 00:20:51.740,2020/07/28 00:20:55.063,33.998.566,3.376.068,32.240.753,0.49121094,0.29236752,,34.391.346,30.769.226,34.839.424,0.50224036,0.26646152,,26.158.567,35.470.085,3.837.134,0.5610639,0.30717096,,27.261.513,35.470.085,372.684,0.55003446,0.30717096,,33.904.297,3.247.863,3.361.707,0.4985639,0.28126493,,36.974.308,3.589.743,27.128.262,0.45076975,0.31087178,,1.953.389,8.046.611,0.8046611,,490.947,509.053,0.509053,,1,,,,,1,,,,,Docente,Mujer,De 11 a 20 años,De 1 a 2 años,,1,,,Entre 51 y 60 años,Licenciado,Medellín,IE Nicanor Restrepo Santa María,"los docentes  aunque pueden prepararse, actualizándose en ciertos temas lo Ãºnico que deben cambiar es su rol como maestro y crear estrategias para que el estudiante llegue a las metas que el quiera alcanzar,ademas de ser su guía debe ser su amigo y compañero de camino, creando en el un espíritu  crítico, donde ellos puedan expresar su sentir ,sus saberes y asu vez su desarrollo cognitivo.",Voy de tu mano.,Hay que mirar desde dos perspectivas de la del docente que para el 2030 solo va ser su compañero de camino y el del estudiante que puede ser autónomo en sus acciones para el beneficio de ambos.donde las clases magistrales son clases del pasado en esta época  el currículo estará personalizado a la medida de las necesidades de cada estudiante u de los intereses de cada uno donde el el docente es solamente guia.,"Que el docente quiera seguir siendo el que manipulador al estudiante como el quiera que sea, que las clases sigan siendo magistrales llevando al estudiante al saber que el docente quiera.",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
8d9be026-955a-4cec-aa2a-48a2aa0afeb3,259,,2020/08/11 21:46:20.471,2020/08/11 21:46:24.989,0.59609616,46.153.843,53.250.057,0.7632698,0.3996923,,4.871.921,5.123.149,0.049294613,0.25591683,0.44410253,,0.1388055,4.602.572,53.835.487,0.77062273,0.3996923,,47.758.617,25.641.022,4.967.728,0.5095933,0.022205127,,5.078.464,48.717.945,0.497417,0.24856389,0.4218974,,51.211.994,47.863.243,0.9247681,0.24856389,0.4144957,,22.236.591,77.763.405,0.7776341,,303.447,696.553,0.696553,,1,,,,,,1,,,,Docente,Mujer,De 11 a 20 años,Menos de un año,,1,,,Entre 41 y 50 años,Licenciado,Medellín,Colegio de la Compañía de María La Enseñanza,"las instituciones educativas y los docentes deben reforzar el manejo y apropiación de las herramientas tecnológicas, de los espacios virtuales y del trabajo por proyectos,  para así generar multiples estrategías con miras a fortalecer la creatividad, la alfabetización digital y la innovación en al aula",,,,,,,,
ac7d1d25-8272-454a-a6e8-444b6477555a,12,,2020/06/19 18:26:10.302,2020/06/19 18:28:11.335,9.147.673,8.162.393,9.228.395,0.5004036,0.7068632,,36.090.466,24.786.324,3.912.321,0.5151637,0.21464956,,9.982.661,8.290.598,7.111.353,0.48564345,0.71796584,,4.520.044,10.256.409,4.454.315,0.49671355,0.08882051,,30.573.542,38.034.187,31.392.271,0.50409365,0.32937607,,4.224.762,1.837.607,39.376.316,0.48564345,0.15913677,,53.482.773,4.651.723,0.46517232,,50.679.028,4.932.097,0.4932097,,1,,1,,,,,,,,Docente,Hombre,De 3 a 5 años,De 1 a 2 años,,,1,1,Entre 41 y 50 años,Especialista,Medellín,IE Álvaro Marín Velasco,Yo pienso que deberíamos de prepararnos mejor en tecnología para así  desarrollar y aplicar de forma óptima los diferentes conocimientos.,Tecnología para la vida.,El hombre en el 2030 sera dependiente de nuevos inventos tecnológicos para realizar todas sus actividades cotidianas.,"Se perderá la calidez humana el hombre vivirá como si fuera una maquina sin sentimientos, sin valores humanos.",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
3ce7fae0-4fea-47fd-bb6e-3c8022b2a336,14,,2020/06/24 20:26:08.387,2020/06/24 20:26:11.592,3.443.008,448.718,51.685.196,0.74121094,0.38858974,,4.602.722,27.350.426,26.622.355,0.40297565,0.23685469,,55.294.847,46.581.196,47.889.317,0.71179914,0.40339315,,37.540.941,6.410.257,3.214.334,0.64194626,0.5551282,,62.954.693,19.230.774,17.814.531,0.27429917,0.16653848,,56.236.492,31.196.579,12.566.922,0.28165212,0.2701624,,22.743.351,7.725.665,0.7725665,,46.898.754,53.101.246,0.5310125,,1,,,,,,1,,,,Docente,Mujer,Más de 20 años,De 11 a 20 años,,1,,,Entre 51 y 60 años,Especialista,Medellín,,"Como docente considero que es de gran importancia la capacitación y formación de los maestros en nuevas herramientas ofimáticas para una educación virtual de calidad, pero también hay que hacer referencia en el acompañamiento y asesorías a los padres de familia que realiza el acompañamiento en las actividades educativas virtuales",#educacionvirtualparapadres,"En 2030 me imagino la educación en un 80% virtual, en donde alumnos, docentes, padres de familia, directivos docentes, manejen diferentes plataformas de redes sociales, y educativas, con el objetivo de empoderar al estudiante mediante herramientas para la investigación","Que los padres de familia se rehÃºsen al camio en la metodología virtual, y consideren que las instituciones educativas solo cumplan el rol de cuidado de los niños",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
3eff1884-bc81-4d27-8bc9-737906543451,15,,2020/06/16 23:28:59.168,2020/06/16 23:29:03.041,1.672.858,3.888.889,44.382.534,0.6382698,0.33677778,,34.331.646,3.162.393,34.044.422,0.4985639,0.27386323,,20.832.403,38.034.187,41.133.408,0.60150504,0.32937607,,24.354.897,3.760.683,38.038.265,0.56841683,0.3256752,,26.252.836,36.752.136,3.699.502,0.55371094,0.31827348,,36.795.197,38.461.536,2.474.327,0.43974036,0.3330769,,68.858.215,31.141.788,0.31141788,,50.952.805,4.904.719,0.49047193,,,,,1,,,1,,,,Docente,Mujer,De 11 a 20 años,De 6 a 10 años,,,1,,Entre 31 y 40 años,Especialista,Medellín,IE Bello Oriente,"La preparación del docente debe ser fortalecer las competencias TIC y de su área de formación, las instituciones deben prepararse para estar siempre conectada, ser una institución virtual, aprender a utilizar todos los dispositivos que ofrece el medio para fortalecer los procesos educativos, donde cada institución quizás pueda tener una biblioteca de medios, donde no se encuentre un libro sino un dispositivo electrónico y se pueda consultar la información del libro, en fin la trasformación debe ser total y siempre mirando hacia lo digital.",Mi biblioteca de medios,"El mejor futuro posible para la educación, una educación totalmente virtual donde todos los niños, jóvenes tienen acceso a ella porque cuentan con la conectividad y los dispositivos necesarios.",El peor futuro posible es una educación virtual privilegiada para quien pueda tener un dispositivo electrónico y pagar una conectividad,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
701bb1e5-0998-40da-8511-703a3a0e9a56,260,,2020/08/11 20:50:06.367,2020/08/11 20:50:11.126,4.457.413,17.093.964,938.332,0.9468789,0.014803366,,0.23357421,9.871.795,10.484.766,0.5040745,0.8548974,,9.241.591,5.128.205,2.455.893,0.050199952,0.044410255,,95.290.665,0.8546982,38.546.395,0.04281988,0.0074016573,,11.852.587,98.290.596,0.5241455,0.49669442,0.8511966,,9.603.252,0.8546981,31.127.799,0.035401292,0.0074016573,,92.184.814,7.815.185,0.07815185,,7.279.152,9.272.085,0.9272085,,,,,,,1,,1,,,Docente,Mujer,Más de 20 años,De 6 a 10 años,,1,1,1,Entre 51 y 60 años,Licenciado,Medellín,Colegio de la Compañía de María La Enseñanza,"Los Colegios de nuevos tiempos futuros , tendrán estudiantes llenos de otros valores fundamentales, tales como la autonomía, el autodominio de su tiempo , el valor del mundo y de sus recursos...y una gran posibilidad de mostrar sus habilidades, tratarán la información de forma creativa y constructiva, su mentalidad será universal, estudiarán por muchos años más que ahora. Es así como las instituciones educativas tendrán sus planteles preparados para cambios y lo que esto supone, horarios flexibles, el inglés como lengua permanente, aulas mÃºltiples, apoyo digital para cada uno de sus alumnos y apoyo emocional, para estos alumnos que de alguna manera están muy solosLos nuevos profesores estarán continuamente facilitando a los alumnos a que  sean los protagonistas de su propia educación, a generar espacios de investigación , de desarrollo, de comunicación y de programación.Los docentes tienen que estar en continuo estudio.",Lo que supone la Escuela del futuro.,"Los estudiantes van a estar muy felices, el cual a través de su dinámico y responsable estudio responderán a una nueva sociedad, estudiarán en Colegios que tendrán currículos personalizados, tanto, como alumnos estén allí matriculados, aulas abiertas e interactivas, el deporte y el arte serán primordiales, se tendrá muy en cuenta las preferencias de cada uno y el profesor ayudará continuamente a sus alumnos a que sean críticos de la información, a que la configuren creativa y novedosamente y estarán en correcta y permanente unión con la familia de sus alumnos, además que se les acompañará en el desarrollo de su formación emocional.","Los estudiantes van a estar tranquilos y se va desdibujando cada vez más el papel de maestros y acompañantes en la educación, de alguna manera éstos ya no serán referentes o motores  de vida para sus alumnos.Consideran que todo la información que necesitan académicamente la encuentran en internet, de alguna manera nos encontraremos con seres humanos autosuficientes, necesariamente no profesarán ninguna religión, no necesitarán ir al Colegio, desde sus casa se conectarán y desconectarán.",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
5fbdf28d-3626-4350-9801-2e9235fc148d,188,,2020/07/22 17:04:02.782,2020/07/22 17:04:12.557,26.193.138,3.760.683,36.200.027,0.55003446,0.3256752,,33.904.297,3.247.863,3.361.707,0.4985639,0.28126493,,3.384.459,3.333.333,32.822.083,0.4948874,0.28866664,,143.813,11.965.813,7.365.289,0.796358,0.10362393,,33.476.948,3.333.333,33.189.724,0.4985639,0.28866664,,3.506.694,3.162.393,33.309.128,0.49121094,0.27386323,,0.7838905,9.921.611,0.9921611,,52.135.242,47.864.758,0.4786476,,1,,,,,,,1,,,Docente,Hombre,De 6 a 10 años,De 3 a 5 años,,,,1,Entre 31 y 40 años,Magister,Medellín,IE Lusitania Paz de Colombia,"Como Docentes debemos tener en cuenta el contexto y las problemáticas existentes allí a partir de ello elaborar nuestros planes de área. Más que de contenidos, hablar de aprendizajes significativos posibilitar que l@s estudiantes se reconozcan y puedan aportar en cada una de las clases.",#Aprendizajesignificativo,"Una educación inclusiva, sin estereotipos o discriminación. Abierta al diálogo. Administrada por personbas que son agentes de cambio que vienen gestionandolo desde el 2020","Educación privada, dónde sólo algun@s podrán acceder al conocimiento.",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
f5077d32-2540-4e01-8dcf-687bb809661d,16,,2020/06/16 17:55:10.148,2020/06/16 17:55:13.534,55.350.585,0.0,9.446.494,0.94464946,0.0,,5.931.508,17.094.039,92.359.085,0.9321379,0.014803418,,9.275.555,34.188.004,38.256.547,0.055350553,0.029606836,,0.29000977,9.786.325,18.467.383,0.50778365,0.8474957,,0.17331544,9.957.265,0.2540381,0.5004036,0.86229914,,90.308.136,6.837.609,28.542.583,0.062730625,0.05921367,,8.245.473,17.545.269,0.1754527,,1.983.791,8.016.209,0.8016209,,1,,,,,,1,,,,Docente,Mujer,De 6 a 10 años,Menos de un año,,,1,,Entre 31 y 40 años,Profesional no licenciado,Medellín,IE Bello Oriente,"Se debe desarrollar un pensamiento crítico, reflexivo e investigativo frente al rol de cada uno teniendo como centro al estudiante, que en Ãºltimas sus decisiones y acciones mostrarán que tan acertadas o erradas estuvieron las desiciones que se tomen en estos momentos.","El acto de volver a empezar, sin parar.","En el mejor futuro una sociedad 100 conectada virtual y emocionalmente consigo mismo y con los otros, con un alto desarrollo de conciencia ambiental.  Con pleno conocimiento de lo que es el desarrollo sostenible  en todos los aspectos de la vida.",La verdad es difícil pensar que no seremos capaz de entender y llegar al extremo de la no realización del ser humano como ente de direccionamiento al bienestar general y teniendo plena conciencia que somos parte del todo y no somos el todo.,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
7dca8936-101c-46f2-ba85-a59239cc6587,261,,2020/08/11 20:13:18.852,2020/08/11 20:13:24.835,18.215.944,6.282.051,3.535.789,0.6676815,0.54402566,,3.246.827,34.615.387,32.916.348,0.50224036,0.29976922,,4.928.891,1.709.404,49.001.686,0.4985639,0.014803418,,0.61809814,24.786.324,7.459.557,0.8698874,0.21464956,,4.087.702,58.974.354,0.1486206,0.296358,0.510718,,49.442.875,2.136.757,4.842.037,0.4948874,0.018504297,,0.2771318,9.972.287,0.9972287,,0.10821223,99.891.785,0.9989179,,,,,1,,,,1,,,Docente,Mujer,De 6 a 10 años,De 6 a 10 años,,,1,,Entre 31 y 40 años,Magister,Medellín,Colegio de la Compañía de María La Enseñanza,"La formación en metodologías más activas y participativas, desde lo virtual y lo presencial, que propongan un trabajo más personalizado, donde el estudiante se haga responsable de su aprendizaje y aporte a la construcción de objetivos comunes.",#cambiodeparadigma,"La educación como una posibilidad de construcción de sociedades más humanas, donde el estudiante haga uso de distintas herramientas en la construcción de su saber. El docente sería un guía que aporta de manera significativa a la ruta de aprendizaje de los estudiantes.",Continuar bajo parámetros de pruebas internacionales y respondiendo a currículos que no permitan la flexibilidad y la participación activa de los estudiantes.,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
2ec61557-6eac-4943-bcbf-d3a1d03fb1b3,262,,2020/08/11 20:04:35.767,2020/08/11 20:04:39.713,0.08391159,0.8546982,99.061.386,0.9948874,0.007401709,,9.573.185,0.0,42.681.527,0.042681526,0.0,,96.834.785,0.0,31.652.114,0.031652115,0.0,,2.160.957,974.359,0.40314454,0.49121094,0.8437949,,9.793.774,0.0,20.622.702,0.020622702,0.0,,9.551.817,0.42735296,40.544.767,0.042681526,0.0037008803,,0.95281005,9.904.719,0.9904719,,0.10821223,99.891.785,0.9989179,,1,1,,,,,,,,,Docente,Mujer,De 1 a 2 años,Menos de un año,1,1,1,,Entre 21 y 30 años,Licenciado,Medellín,Colegio de la Compañía de María La Enseñanza,"Las instituciones deben fomentar planes basados en la reflexión y en entendimiento a los estudiantes, para ello deben poseer docentes calificados y actualizados constantemente con las ideas que propone el mundo global.",#Innovación,"La virtualidad le abrió las puertas al mundo y nos mostró las habilidades, capacidades y oportunidades. Los centros educativos tendrán que subir sus estándares de calidad de una manera casi que obligada pero esto generará un cambio positivo a la hora de presentar de diferentes maneras la información que queremos transmitir y fomentar en los estudiantes.",El agotamiento frente a la intelectualidad o la sed de la misma serán factores que por un lado acabarán con los centros educativos y por otro les exigirán su 100% desde las estructuras más básicas a las más complejas,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
f09aa77c-acf1-4cff-9a65-481f8786d60b,231,,2020/07/29 14:03:50.902,2020/07/29 14:03:56.832,53.315.187,8.888.889,57.795.944,0.50224036,0.7697778,,57.620.125,64.102.554,87.827.736,0.91032857,0.05551284,,8.128.147,4.358.974,48.282.112,0.7007698,0.37748715,,9.419.631,46.153.843,44.426.525,0.67503446,0.3996923,,3.411.797,32.051.285,33.830.746,0.4985639,0.2775641,,81.754.974,13.247.864,4.997.162,0.11621094,0.11472651,,0.44605136,9.955.395,0.9955395,,26.419.997,97.358,0.97358,,1,,,1,,,,,,,Docente,Mujer,De 11 a 20 años,De 6 a 10 años,,,1,,Entre 31 y 40 años,Magister,Medellín,IE El Bosque,"Debemos concebir la educación como un proceso horizontal, donde al enseñar se aprende y al aprender se enseña (Freire), donde sea posible descubrir otros mundos posibles,  donde la justicia social y la emancipación de los seres humanos sean la prioridad.  Para lograr esto es necesario que docentes y directivos cambiemos paradigmas con una visión funcionalista de la educación que lo que busca es  acondicionar a los estudiantes a las exigencias del sistema de control y de poder.",Educación para la libertad o para  el control social.,"Se genera un cambio en los paradigmas educativos de docentes y directivos docentes, la gobernalidad de nuestro país se se fundamenta en la justicia social y la educación es su principal vehículo para llevar acabo estos propósitos.",Continuamos en un sistema al servicio de la clase dominante donde la equidad y la justicia social son una utopia.,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
7d1b787b-cfd9-4fc2-84ac-54dde34116b1,17,,2020/06/16 18:57:59.892,2020/06/16 18:58:04.493,10.925.831,49.572.647,4.933.477,0.74121094,0.42929912,,4.040.882,2.094.017,3.865.101,0.49121094,0.1813419,,50.819.206,0.8546982,4.832.609,0.48753446,0.007401709,,20.370.487,36.752.136,42.877.373,0.61253446,0.31827348,,32.681.942,34.188.034,3.313.002,0.50224036,0.29606837,,32.254.593,35.042.732,3.270.267,0.50224036,0.30347008,,121.014.595,87.898.544,0.8789854,,48.250.103,51.749.897,0.51749897,,1,,,,,1,,,,,Docente,Mujer,De 3 a 5 años,De 3 a 5 años,,,1,,Entre 31 y 40 años,Magister,Medellín,IE Bello Oriente,Deben adaptarse a las nuevas exigencias del mundo. promover EL APRENDIZAJE POR NODOS. REESTRUCTURAR EL PEI ENFOCADO EN LA SOSTENIBILIDAD Y LA INNOVACIÓN,#cambiemoselchip,"incremento del teletrabajo, proyectos colaborativos y opornudidad de investigación.",LA GRAN BRECHA DE DESIGUALDAD SOCIAL Y EL ANALFABETISMO DIGITAL,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
2860dd54-2799-4b63-b7e5-77e1bbe7e891,143,,2020/06/28 04:18:45.047,2020/06/27 04:08:49.110,75.059.867,51.282.043,87.365.814,0.89929914,0.044410255,,2.607.164,6.837.609,9.055.523,0.93974036,0.05921367,,101.737.795,64.102.554,8.341.597,0.86621094,0.05551284,,10.422.017,8.119.659,8.145.832,0.8551815,0.07031626,,5.180.689,6.837.609,87.981.705,0.91400504,0.05921367,,8.737.966,64.102.554,62.100.844,0.094152115,0.05551284,,6.632.443,33.675.568,0.3367557,,24.939.293,7.506.071,0.7506071,,,,,,,1,,1,,,Docente,Mujer,Más de 20 años,De 11 a 20 años,,1,,,Entre 41 y 50 años,Licenciado,Medellín,IE Guadalupe,"Facilitarle las herramientas y orientaciones necesarias que lo encaminen al desarrollo de sus capacidades y lo preparen para que pueda defenderse en la vida personal, social y económica.",#CIUDADANODELFUTURO,"Hombres y mujeres críticos, con autonomía, conscientes de la realidad social, capaces de tomar mejores decisiones.","Seres humanos centrados la economía facilista, carentes de autonomía y se fortalece la corrupción social.",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
0d188cb2-0851-416a-bdbe-59a65ee77491,189,,2020/07/22 16:37:37.172,2020/07/22 16:37:51.513,25.193.819,38.461.536,36.344.646,0.5557541,0.3330769,,33.506.645,32.905.983,33.587.368,0.5004036,0.2849658,,33.137.646,3.290.598,33.956.375,0.50409365,0.28496575,,36.770.123,25.641.022,37.588.856,0.50409365,0.22205122,,32.554.974,3.333.333,341.117,0.50778365,0.28866664,,33.389.957,3.461.538,31.994.661,0.4930235,0.2997692,,31.050.432,6.894.957,0.6894957,,26.377.535,7.362.247,0.73622465,,,,,,,,1,1,,,Coordinador,Hombre,Más de 20 años,De 1 a 2 años,,1,1,,Entre 31 y 40 años,Licenciado,Medellín,IE Lusitania Paz de Colombia,Desarrollar el potencial de cada estudiante y prepararlos para la vida.,#Jóvenes para la vida,"Desarrollo de habilidades, emociones y potencial de niños y jóvenes.",Seguir llenando de información a los niños y jóvenes.,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
53fdfa82-701b-48a0-911d-2b3850af7040,19,,2020/06/24 19:02:57.299,2020/06/24 19:03:08.229,0.042426758,47.435.898,52.521.675,0.7623962,0.41079488,,5.217.366,0.0,4.782.634,0.47826338,0.0,,46.696.163,72.649.612,4.603.888,0.49671355,0.06291455,,32.185.963,3.333.333,3.448.071,0.5114737,0.28866664,,33.661.976,3.333.333,33.004.692,0.49671355,0.28866664,,46.502.205,4.700.844,4.879.695,0.5114737,0.04070932,,34.788.746,6.521.126,0.65211254,,45.073.986,54.926.014,0.54926014,,,1,,1,,,,,,,Docente,Mujer,De 6 a 10 años,De 6 a 10 años,,1,,,Entre 31 y 40 años,Especialista,Medellín,IE Enrique Olaya Herrera,"Considero que lo principal es entender, aceptar que estamos en un mundo donde las prácticas de la educación tradicional ya no son funcionales y que por lo tanto debemos cambiarlas por otras que respondan a los nuevas exigencias del mundo actual. C","Cambia o renueva tu chip mental, para enfrentar positivamente el mundo actual","Que en educación todos tengan las misma oportunidades, que el aprendizaje se construya desde la investigación con los recursos humanos y físicos que esto requiere y tengamos una sociedad más humana.","Que sigamos igual, enseñando con tablero y marcador",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
deaea3a2-b95b-47d9-b6b7-4a6fc2e2029f,209,,2020/07/27 19:49:23.839,2020/07/27 19:49:29.214,34.367.237,5.811.966,3.844.362,0.67503446,0.5033162,,3.246.827,34.615.387,32.916.348,0.50224036,0.29976922,,32.100.624,34.615.387,3.328.399,0.50591683,0.29976922,,13.911.035,4.529.914,53.309.757,0.7595933,0.39229056,,32.314.297,34.188.034,33.497.665,0.50591683,0.29606837,,49.442.875,2.136.757,4.842.037,0.4948874,0.018504297,,3.811.497,6.188.503,0.6188503,,51.121.723,48.878.273,0.48878273,,1,,,,,1,,,,,Coordinador,Mujer,De 11 a 20 años,Menos de un año,,1,,,Entre 41 y 50 años,Magister,Medellín,IE Nicanor Restrepo Santa María,Primero reestructurar el currículo con el objetivo de preparar verdaderamente a los estudiantes para el mundo actual y el futuro.Trabajar el liderazgo distributivoPropiciar espacios de innovación y creación en sus estudiantes.Contribuir al desarrollo de habilidades para la vida.,Enseñar hoy,Estudiantes preparados para navegar en el mundo moderno.,sistemas educativos mediocres y con poca visión de cambio.,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
a8ebdf43-1247-46c5-8cf3-c214aab3c259,232,,2020/07/29 13:52:53.834,2020/07/29 13:53:06.595,9.478.562,7.948.718,11.034.255,0.50777847,0.68835896,,42.889.965,897.435,4.813.569,0.5262286,0.07771786,,46.541.363,68.376.007,4.662.104,0.5003984,0.05921362,,3.535.219,32.905.983,31.741.825,0.4819482,0.2849658,,56.463.455,2.905.983,14.476.713,0.29006627,0.2516581,,4.615.264,9.829.063,44.018.295,0.48932827,0.08511968,,1.917.262,8.082.738,0.8082738,,29.598.724,70.401.276,0.70401275,,1,,1,,,,,,,,Docente,Mujer,De 11 a 20 años,De 6 a 10 años,,1,,,Entre 31 y 40 años,Magister,Medellín,IE El Bosque,"Actualizarse, motivar, sencibilizar, ubicarse en el lugar del otro, movilizar y gestionar",#MEMOVILIZO,"Acceso total a la educación, inclusión acertiva de los estudiantes con diagnóstico",El mismo sistema de inclusión y las mismas barreras de acceso a la educación presentadas actualmente,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
