FragmentID, NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,1.1 La educación deberá enfocarse en-Cumplir con el plan de estudios,1.1 La educación deberá enfocarse en-El desarrollo socio emocional del estudiante,1.1 La educación deberá enfocarse en-Quality,1.1 La educación deberá enfocarse en-X,1.1 La educación deberá enfocarse en-Y,1.1 La educación deberá enfocarse en-NA,1.2 Estudiantes necesitan cultivar-Habilidades prácticas para la vida,1.2 Estudiantes necesitan cultivar-Fundamentos para un aprendizaje continuo,1.2 Estudiantes necesitan cultivar-Comprensión del mundo que los rodea,1.2 Estudiantes necesitan cultivar-X,1.2 Estudiantes necesitan cultivar-Y,1.2 Estudiantes necesitan cultivar-NA,1.3 Los colegios deben enfocarse en que los estudiantes...-Reflexionen sobre lo aprendido,1.3 Los colegios deben enfocarse en que los estudiantes...-Apliquen los conocimientos,1.3 Los colegios deben enfocarse en que los estudiantes...-Experimenten con lo aprendido,1.3 Los colegios deben enfocarse en que los estudiantes...-X,1.3 Los colegios deben enfocarse en que los estudiantes...-Y,1.3 Los colegios deben enfocarse en que los estudiantes...-NA,"1.4 Vamos a tener que repensar-El plan de estudios, los horarios, las normas y las políticas",1.4 Vamos a tener que repensar-Cómo se invierten y se gestionan los recursos educativos,1.4 Vamos a tener que repensar-La formación y cualificación de los docentes,1.4 Vamos a tener que repensar-X,1.4 Vamos a tener que repensar-Y,1.4 Vamos a tener que repensar-NA,1.5 El cambio será liderado por-Secretarías y Ministerio,1.5 El cambio será liderado por-Docentes y rectores,1.5 El cambio será liderado por-Estudiantes y padres,1.5 El cambio será liderado por-X,1.5 El cambio será liderado por-Y,1.5 El cambio será liderado por-NA,1.6 Papel del docente-Mostarle nuevos mundos y posibilidades a los estudiantes,1.6 Papel del docente-Ayudarle a los estudiantes a alcanzar sus objetivos,1.6 Papel del docente-Dar soporte emocional a los estudiantes,1.6 Papel del docente-X,1.6 Papel del docente-Y,1.6 Papel del docente-NA,2.1 se animará a los estudiantes a aprender-...individualmente / independiente,2.1 se animará a los estudiantes a aprender-...socialmente / en grupo,2.1 se animará a los estudiantes a aprender-X,2.1 se animará a los estudiantes a aprender-NA,2.2 El aprendizaje será...-Liderado por el docente,2.2 El aprendizaje será...-Liderado por el estudiante,2.2 El aprendizaje será...-X,2.2 El aprendizaje será...-NA,"3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_La comunidad y las relaciones","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_La filosofía del colegio","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El aprendizaje y el crecimiento","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_Los problemas como oportunidades","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_Los premios y los reconocimientos","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_autonomía y el soporte","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El desarrollo en general del estudiante","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El crecimiento personal y los logros","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_otrro",Other_theme,4.1 I am a...,4.2 Género,4.3 Experience in education,4.4 Experience in institution,4.5 Levels taught_Preescolar,4.5 Levels taught_Básica primaria,4.5 Levels taught_Básica Secundaria,4.5 Levels taught_Media,4.6 Age,4.7 Professional qualifications,City,IE,Describa brevemente qué deben hacer las instituciones educativas y los docentes para prepararse para ofrecer una mejor educación de acuerdo con los retos actuales y futuros. Por favor resuma sus pensamientos en un párrafo corto.,Title,Utopia,Dystopia,ProjectID,ApplicationName,SessionID,Language
dac8692d-cac4-4f13-b2f4-4a23c3eb7e01,13,,48:19.7,48:21.8,68.900.933,34.188.004,896.911,0.91400504,0.029606836,,7.625.396,34.188.004,889.558,0.9066521,0.029606836,,8.762.896,55.555.577,8.568.155,0.8845933,0.048111133,,8.288.306,10.256.409,6.860.537,0.11988741,0.08882051,,884.459,8.333.333,782.208,0.4948874,0.72166663,,8.135.277,11.111.108,75.361.276,0.13091682,0.096222214,,9.250.686,74.931.374,0.074931376,,66.960.516,9.330.395,0.9330395,,,,,,1,,,1,,,Docente,Mujer,De 11 a 20 años,De 3 a 5 años,1,,,,Entre 31 y 40 años,Normalista,Cali,Colegio La Fontaine,"Evolucionar con la educación día a día ya que esta en una continua transformación, de la misma manera debemos capacitarnos en las nuevas tecnologías.",#evolucioneducativa,"los estudiantes teniendo un buen manejo de las TIC, manejando plataformas virtuales las cuales les ayuden a fortalecer sus capacidades cognitivas, una generación pensada para la transformación y el cambio llevándolos a ser autónomos y profesionales en cualquier ámbito.","Niños sin escolarización por situaciones económicas; drogadiccion, hurto y vandalismo infantil. Poco manejo de la tecnología para el desarrollo educativo.Colegios con pocos estudiantes.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",52ef19c9-0ad3-49df-9d79-a9eb1d8b3248,es
3ce7fae0-4fea-47fd-bb6e-3c8022b2a336,14,,26:08.4,26:11.6,3.443.008,448.718,51.685.196,0.74121094,0.38858974,,4.602.722,27.350.426,26.622.355,0.40297565,0.23685469,,55.294.847,46.581.196,47.889.317,0.71179914,0.40339315,,37.540.941,6.410.257,3.214.334,0.64194626,0.5551282,,62.954.693,19.230.774,17.814.531,0.27429917,0.16653848,,56.236.492,31.196.579,12.566.922,0.28165212,0.2701624,,22.743.351,7.725.665,0.7725665,,46.898.754,53.101.246,0.5310125,,1,,,,,,1,,,,Docente,Mujer,Más de 20 años,De 11 a 20 años,,1,,,Entre 51 y 60 años,Especialista,Medellín,,"Como docente considero que es de gran importancia la capacitación y formación de los maestros en nuevas herramientas ofimáticas para una educación virtual de calidad, pero también hay que hacer referencia en el acompañamiento y asesorías a los padres de familia que realiza el acompañamiento en las actividades educativas virtuales",#educacionvirtualparapadres,"En 2030 me imagino la educación en un 80% virtual, en donde alumnos, docentes, padres de familia, directivos docentes, manejen diferentes plataformas de redes sociales, y educativas, con el objetivo de empoderar al estudiante mediante herramientas para la investigación","Que los padres de familia se rehúsen al camio en la metodología virtual, y consideren que las instituciones educativas solo cumplan el rol de cuidado de los niños",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",ab31ebef-1b8b-40bc-928c-8a7a478e33f9,es
3eff1884-bc81-4d27-8bc9-737906543451,15,,28:59.2,29:03.0,1.672.858,3.888.889,44.382.534,0.6382698,0.33677778,,34.331.646,3.162.393,34.044.422,0.4985639,0.27386323,,20.832.403,38.034.187,41.133.408,0.60150504,0.32937607,,24.354.897,3.760.683,38.038.265,0.56841683,0.3256752,,26.252.836,36.752.136,3.699.502,0.55371094,0.31827348,,36.795.197,38.461.536,2.474.327,0.43974036,0.3330769,,68.858.215,31.141.788,0.31141788,,50.952.805,4.904.719,0.49047193,,,,,1,,,1,,,,Docente,Mujer,De 11 a 20 años,De 6 a 10 años,,,1,,Entre 31 y 40 años,Especialista,Medellín,IE Bello Oriente,"La preparación del docente debe ser fortalecer las competencias TIC y de su área de formación, las instituciones deben prepararse para estar siempre conectada, ser una institución virtual, aprender a utilizar todos los dispositivos que ofrece el medio para fortalecer los procesos educativos, donde cada institución quizás pueda tener una biblioteca de medios, donde no se encuentre un libro sino un dispositivo electrónico y se pueda consultar la información del libro, en fin la trasformación debe ser total y siempre mirando hacia lo digital.",Mi biblioteca de medios,"El mejor futuro posible para la educación, una educación totalmente virtual donde todos los niños, jóvenes tienen acceso a ella porque cuentan con la conectividad y los dispositivos necesarios.",El peor futuro posible es una educación virtual privilegiada para quien pueda tener un dispositivo electrónico y pagar una conectividad,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",2b0f9e8e-1156-45f8-8144-b21fafa08535,es
7ae3e389-be7c-491b-ac55-01f6af40de20,166,,56:12.9,56:15.6,13.197.461,93.589.745,5.090.508,0.5188538,0.81048715,,5.217.366,0,4.782.634,0.47826338,0,,4.850.255,51.282.043,46.369.247,0.48933348,0.044410255,,18.685.205,42.307.697,55.823.784,0.7697763,0.36638463,,53.819.992,46.153.843,0.026169434,0.23103091,0.3996923,,53.567.677,44.444.447,19.878.808,0.24210101,0.38488886,,27.314.545,72.685.455,0.72685456,,59.090.244,40.909.756,0.40909755,,,,1,,,,,1,,,Docente,Mujer,De 11 a 20 años,De 1 a 2 años,,1,,,Entre 41 y 50 años,Licenciado,Cali,I.E. Isaías Duarte Cancino,Debemos hacer un análisis de las necesidades y contextos que viven los estudiantes para poder enfocarnos en lo real.,# El futuro en tus manos.,Cambios en la enseñanza aprendizaje.Autonomía en el aprendizaje y pensar. Mucha independencia. Cambios en los entornos académicos.,Demasiada libertad.Flexibilidad de normas. Pensamientos abiertos y manejables. Falta de comunicación y experiencias personales.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 7.0; TRT-LX3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",8c1f41f9-30f0-47bf-93fc-bb956a2dbded,es
f5077d32-2540-4e01-8dcf-687bb809661d,16,,55:10.1,55:13.5,55.350.585,0,9.446.494,0.94464946,0,,5.931.508,17.094.039,92.359.085,0.9321379,0.014803418,,9.275.555,34.188.004,38.256.547,0.055350553,0.029606836,,0.29000977,9.786.325,18.467.383,0.50778365,0.8474957,,0.17331544,9.957.265,0.2540381,0.5004036,0.86229914,,90.308.136,6.837.609,28.542.583,0.062730625,0.05921367,,8.245.473,17.545.269,0.1754527,,1.983.791,8.016.209,0.8016209,,1,,,,,,1,,,,Docente,Mujer,De 6 a 10 años,Menos de un año,,,1,,Entre 31 y 40 años,Profesional no licenciado,Medellín,IE Bello Oriente,"Se debe desarrollar un pensamiento crítico, reflexivo e investigativo frente al rol de cada uno teniendo como centro al estudiante, que en últimas sus decisiones y acciones mostrarán que tan acertadas o erradas estuvieron las desiciones que se tomen en estos momentos.","El acto de volver a empezar, sin parar.","En el mejor futuro una sociedad 100 conectada virtual y emocionalmente consigo mismo y con los otros, con un alto desarrollo de conciencia ambiental.  Con pleno conocimiento de lo que es el desarrollo sostenible  en todos los aspectos de la vida.",La verdad es difícil pensar que no seremos capaz de entender y llegar al extremo de la no realización del ser humano como ente de direccionamiento al bienestar general y teniendo plena conciencia que somos parte del todo y no somos el todo.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 7.1.1; Moto E (4) Plus) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",3744a6b7-b1a3-46e8-a164-5c8e40131d9e,es
8361895d-c4b3-4a39-b3d8-01a28f31f070,167,,18:43.5,18:51.3,15.861.305,6.709.402,17.044.676,0.50591683,0.5810342,,18.623.375,1.965.812,61.718.506,0.7154756,0.1702393,,60.167.496,19.658.121,20.174.389,0.30003446,0.1702393,,17.724.682,6.410.257,18.172.756,0.50224036,0.5551282,,19.682.323,62.393.166,17.924.511,0.49121094,0.5403248,,61.116.455,19.230.774,19.652.765,0.29268152,0.16653848,,6.864.971,9.313.503,0.9313503,,7.375.686,26.243.137,0.26243138,,1,,,1,,,,,,,Docente,Mujer,De 3 a 5 años,De 1 a 2 años,,1,,,Entre 41 y 50 años,Licenciado,Cali,I.E. Isaías Duarte Cancino,"Tanto las Instituciones Educativas como los docentes  debemos profundizar en la enseñanza-aprendizaje virtual porque este llego para quedarse, pero queda el gran recto en las familias de conseguir los equipos y las condiciones para acceder a esta nueva forma de aprendizaje, que permite la autonomía del Estudiante, pero un mayor compromiso y madurez, siendo responsable para lograr sus objetivos.",LAS ESCUELAS DEL FUTURO,"Una educación màs virtualizada, un uso mas favorable de las herramientas digitales, una educación que llega a todos los rincones del mundo y donde en cada casa habrá los elementos necesarios para el aprendizaje. sera una educación mas incluyente y enriquecedora culturalmente porque cada estudiante donde quiera que este podrá mostrar a los demás sus tradiciones y costumbres.","Que la brecha educativa sea mas grande, hoy avanzan lo estudiantes que tienen los medios para hacerlo (equipos tecnológicos y coneccion), pero las familias que no tienen las condiciones se irán quedando cada día mas atrás.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.2; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",8387cc28-dd02-48f0-8498-55b71842b70f,es
e2071a0e-85f5-4875-98c5-7785ea013e02,168,,02:35.7,02:46.3,69.403.663,47.435.898,45.623.734,0.69341683,0.41079488,,6.726.694,47.863.243,45.410.065,0.69341683,0.4144957,,48.066.563,34.188.004,48.514.637,0.50224036,0.029606836,,60.856.667,49.145.298,44.769.035,0.69341683,0.4255983,,2.462.514,67.948.715,7.426.145,0.41400504,0.5884359,,4.532.964,47.863.243,68.071.194,0.3073874,0.4144957,,28.486.591,71.513.405,0.7151341,,3.321.632,66.783.676,0.6678368,,,,1,,,,1,,,,Docente,Hombre,De 11 a 20 años,De 3 a 5 años,,,1,1,Entre 51 y 60 años,,,I.E. Isaías Duarte Cancino,"recursos económicos para nuevo elementos tecnológicos actualizados, buenas instalaciones, brindar oportunidades a docente y estudiantes, capacitaciones no a nivel de curso postgrados, aprendizaje continuo de docentes con los nuevos requerimientos de mundo nuevo.",aprendiza continuo para la nueva era.,"un mundo donde el conocimiento no se de unos pocos, que las oportunidades de aprendizaje sean para todos, que ya equidad en todo sentido, donde todos no colaboremos y busquemos un bien común.","el mundo se vuelva mas desigual en todas las oportunidades tanto economistas, como el conocimientos, los ricos mas ricos y los pobres mas podres, donde la clase bajas sufra por todo.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",75932d18-b83f-44aa-aca7-60d8c64bca68,es
7d1b787b-cfd9-4fc2-84ac-54dde34116b1,17,,57:59.9,58:04.5,10.925.831,49.572.647,4.933.477,0.74121094,0.42929912,,4.040.882,2.094.017,3.865.101,0.49121094,0.1813419,,50.819.206,0.8546982,4.832.609,0.48753446,0.007401709,,20.370.487,36.752.136,42.877.373,0.61253446,0.31827348,,32.681.942,34.188.034,3.313.002,0.50224036,0.29606837,,32.254.593,35.042.732,3.270.267,0.50224036,0.30347008,,121.014.595,87.898.544,0.8789854,,48.250.103,51.749.897,0.51749897,,1,,,,,1,,,,,Docente,Mujer,De 3 a 5 años,De 3 a 5 años,,,1,,Entre 31 y 40 años,Magister,Medellín,IE Bello Oriente,Deben adaptarse a las nuevas exigencias del mundo. promover EL APRENDIZAJE POR NODOS. REESTRUCTURAR EL PEI ENFOCADO EN LA SOSTENIBILIDAD Y LA INNOVACIÓN,#cambiemoselchip,"incremento del teletrabajo, proyectos colaborativos y opornudidad de investigación.",LA GRAN BRECHA DE DESIGUALDAD SOCIAL Y EL ANALFABETISMO DIGITAL,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",91a61dca-8907-48a7-a8c0-9955ef9b8288,es
2860dd54-2799-4b63-b7e5-77e1bbe7e891,143,,18:45.0,08:49.1,75.059.867,51.282.043,87.365.814,0.89929914,0.044410255,,2.607.164,6.837.609,9.055.523,0.93974036,0.05921367,,101.737.795,64.102.554,8.341.597,0.86621094,0.05551284,,10.422.017,8.119.659,8.145.832,0.8551815,0.07031626,,5.180.689,6.837.609,87.981.705,0.91400504,0.05921367,,8.737.966,64.102.554,62.100.844,0.094152115,0.05551284,,6.632.443,33.675.568,0.3367557,,24.939.293,7.506.071,0.7506071,,,,,,,1,,1,,,Docente,Mujer,Más de 20 años,De 11 a 20 años,,1,,,Entre 41 y 50 años,Licenciado,Medellín,IE Guadalupe,"Facilitarle las herramientas y orientaciones necesarias que lo encaminen al desarrollo de sus capacidades y lo preparen para que pueda defenderse en la vida personal, social y económica.",#CIUDADANODELFUTURO,"Hombres y mujeres críticos, con autonomía, conscientes de la realidad social, capaces de tomar mejores decisiones.","Seres humanos centrados la economía facilista, carentes de autonomía y se fortalece la corrupción social.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",117a7726-127b-42d3-b5ad-60f73808f7f2,es
53fdfa82-701b-48a0-911d-2b3850af7040,19,,02:57.3,03:08.2,0.042426758,47.435.898,52.521.675,0.7623962,0.41079488,,5.217.366,0,4.782.634,0.47826338,0,,46.696.163,72.649.612,4.603.888,0.49671355,0.06291455,,32.185.963,3.333.333,3.448.071,0.5114737,0.28866664,,33.661.976,3.333.333,33.004.692,0.49671355,0.28866664,,46.502.205,4.700.844,4.879.695,0.5114737,0.04070932,,34.788.746,6.521.126,0.65211254,,45.073.986,54.926.014,0.54926014,,,1,,1,,,,,,,Docente,Mujer,De 6 a 10 años,De 6 a 10 años,,1,,,Entre 31 y 40 años,Especialista,Medellín,IE Enrique Olaya Herrera,"Considero que lo principal es entender, aceptar que estamos en un mundo donde las prácticas de la educación tradicional ya no son funcionales y que por lo tanto debemos cambiarlas por otras que respondan a los nuevas exigencias del mundo actual. C","Cambia o renueva tu chip mental, para enfrentar positivamente el mundo actual","Que en educación todos tengan las misma oportunidades, que el aprendizaje se construya desde la investigación con los recursos humanos y físicos que esto requiere y tengamos una sociedad más humana.","Que sigamos igual, enseñando con tablero y marcador",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 10; MAR-LX3A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",dd7aec2a-6993-4c64-9aa7-88d0c04f12bc,es
21f30f4f-d3e1-494d-b2c1-eb9c026f3549,20,,45:39.8,45:45.0,10.701.746,7.777.778,11.520.476,0.50409365,0.67355555,,11.498.098,7.692.308,1.157.882,0.5004036,0.66615385,,9.594.738,7.777.778,12.627.482,0.5151637,0.67355555,,9.717.741,11.111.108,7.917.116,0.8472671,0.096222214,,94.780.445,7.948.718,11.034.773,0.50778365,0.68835896,,8.992.347,8.119.658,9.811.076,0.50409365,0.7031624,,18.531.978,98.146.805,0.981468,,39.905.548,96.009.445,0.96009445,,1,,1,,,,,,,,Coordinador,Hombre,Más de 20 años,Más de 20 años,,1,1,1,Entre 51 y 60 años,Especialista,Cali,I.E.T.I. Luz Haydeé Guerrero Molina,"Debe prepararse con la formación de sus docentes para enfrentar nuevos desafíos y acompañar a sus estudiantes en el descubrimiento de sus metas y posibilidades,",#MaestrosHoy,Humanidad global en paz y con seguridad alimentaria para todos.,Seguir viviendo el egoísmo que esclaviza y envilece al género humano,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",f82a41ff-1711-4670-bff4-8f2a8181abd4,es
dd1bc27a-4ca0-49a8-83f2-5904e885b32f,21,,40:32.6,40:38.0,7.694.516,57.692.307,34.613.182,0.6345933,0.49961537,,31.852.383,32.905.983,3.524.163,0.51694626,0.2849658,,31.732.977,34.615.387,33.651.638,0.5095933,0.29976922,,34.853.264,32.051.285,3.309.545,0.49121094,0.2775641,,22.639.212,542.735,23.087.288,0.50224036,0.47000855,,42.504.726,27.777.779,29.717.499,0.4360639,0.24055557,,15.011.257,8.498.875,0.84988743,,12.266.832,8.773.317,0.8773317,,,1,,1,,,,,,,Docente,Mujer,Más de 20 años,De 3 a 5 años,1,,,,Entre 51 y 60 años,Especialista,Medellín,IE Enrique Olaya Herrera,"la instituciones educativas deben abrir espacios de reflexión, confrontación y evaluación de los procesos institucionales y enfocarse en los cambios que se están presentando,  movilizando mas estrategias de participación, colaboración y trabajo compartido, buscando desarrollar las competencias necesarias para que los estudiantes puedan ser competentes y creativos , capaces de adaptarse al cambio y transformarlo.","con creatividad, nos adaptamos al cambio y lo transformamos.","Instituciones abiertas, dispuestas a ofrecer lo que los estudiantes necesitan para ser mejores seres humanos, capaces de ver en los problemas las oportunidades para crecer, donde prime el interés personal de sus estudiantes. ser un espacio para la investigación, el descubrimiento de talentos y un lugar que propicia eL encuentros con el saber de manera abierta y no restrictiva. En donde el maestro guía y orienta no necesariamente instruye. Una institución sin planes metódicos y rígidos, sino flexibles para que cada estudiante aprenda a su ritmo. Tal vez planes que el estudiante escoja para avanzar en su educación según su interés desde las artes, las ciencias, la literatura, los idiomas..y la institución educativa el lugar ideal para los estudiantes que alcancen sus metas y proyecten sus sueños","Que después de estos cambios tan abruptos que ha tenido el mundo, no tengamos ningún cambio y sigamos educando desde el tablero, la rigidez en el seguimiento de procesos dados desde planes estructurados Y rígidos que no permiten ver las diferentes formas de aprender de los estudiantes ni sus interese, sin oportunidad de demostrar todo su potencial.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",fe1b6ddb-6506-4d0f-b357-6d1805876803,es
9a755c04-0adc-4fcc-a487-c98e68d90663,22,,27:51.5,27:54.9,0.27873534,40.170.937,59.550.327,0.796358,0.34788033,,40.610.508,59.324.516,0.06497161,0.296358,0.5144188,,0.35728517,49.572.647,50.070.072,0.7485639,0.42929912,,0.20331298,49.145.298,5.065.139,0.75224036,0.4255983,,81.029.106,18.376.068,0.5948236,0.09782858,0.15913677,,7.372.015,25.641.022,0.6388196,0.1345933,0.22205126,,5.000.268,49.997.322,0.4999732,,53.947.796,46.052.208,0.4605221,,,,1,,,,,1,,,Docente,Mujer,De 11 a 20 años,Menos de un año,,,1,1,Más de 60 años,Profesional no licenciado,Medellín,IE Enrique Olaya Herrera,"Adaptar tecnológicamente las instituciones y permitir que sean los estudiantes quienes decidan de acuerdo a sus habilidades y aptitudes, estar en continuo aprendizaje de uno u otro aspecto, sin obligatoriedad de que sean varios a la vez.",Recapitulación del aprendizaje,Estudiantes autodidactas amantes del aprendizaje,"Sinó se estimula el aprendizaje desde niño, carencia de conocimientos que podrán llevar al caos de la economía.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",95f415fe-4d60-498b-85fc-33aaa19fb122,es
f806a3e1-ebe1-460e-829b-7e655f4c0288,169,,54:17.6,54:39.9,21.938.486,5.641.025,21.651.258,0.4985639,0.48851278,,44.402.657,2.692.308,2.867.426,0.421358,0.23315385,,4.593.295,26.068.375,27.998.674,0.4103286,0.22575215,,28.166.489,27.777.779,44.055.733,0.57944626,0.24055557,,32.989.887,35.042.732,31.967.377,0.4948874,0.30347008,,32.681.942,34.188.034,3.313.002,0.50224036,0.29606837,,2.578.389,7.421.611,0.7421611,,4.892.578,5.107.422,0.5107422,,,,1,1,,,,,,,Docente,Mujer,De 11 a 20 años,De 3 a 5 años,,,1,,Entre 41 y 50 años,Magister,Cali,I.E.T.I. Luz Haydeé Guerrero Molina,"Considero que debemos promover en la educación, un fortalecimiento desde y para las emociones. Permitiendo de este modo, formar personas que sean capaces de adaptarse a los cambios de nuestra sociedad para el  fomento de la innovación, la creatividad  y el pensamiento creativo para la toma de decisiones que se orienten a la resolución de problemas de forma flexible en un mundo globalizado.",#generarpensamientoparaeldiseñoeducativoinnovador,Se presenta un mundo donde se hace hincapié en el fomento de la creatividad de los estudiantes y en la educación emocional. Dónde las competencias emocionales y sociales sirvan para educar la mente y el corazón.,Que la tecnología cada vez sirva de brecha para que las relaciones humanas y los vínculos afectivos que trascienden en la escuela sean menos importantes y significativos que no se valore la persona mas allá de su capacidad productiva.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.3; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",63f27e72-5983-4b8e-90ae-a47341db1c2a,es
dc182e04-d5b2-4841-969e-eff748691b12,179,,59:14.9,59:40.5,0.8943213,9.444.445,46.612.253,0.51883453,0.817889,,8.917.293,12.820.511,9.545.015,0.10186041,0.011102589,,90.862.625,0.8546982,8.282.678,0.08710027,0.007401657,,86.103.424,11.111.108,27.854.686,0.083410226,0.09622216,,0.85568845,92.307.686,6.836.626,0.52990466,0.7993846,,4.680.356,17.094.039,9.361.023,0.94464946,0.014803469,,16.636.193,9.833.638,0.9833638,,6.051.594,939.484,0.93948406,,,,1,1,,,,,,,Docente,Mujer,Más de 20 años,De 11 a 20 años,,1,,,Entre 41 y 50 años,Magister,Cali,I.E. Manuel María Mallarino,"Capacitarnos en edu avion virtual, pero sobre todo mejorar nuestra actitud para enfrentar los retos y favorecer es a nuestros estudiantes",Juntos podemos lograrlo,"Estudiantes altamente competentes, en un .undo globalizado, con tecnología sostenible, autoconservable y culturalmente evolucionado",Inteligencia artificial,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-J610G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",005d0db9-57e4-4609-92e2-1fac1cd807a4,es
dd9eae75-f47b-4ba7-bf38-543b2580e516,23,,53:27.7,53:30.6,118.894.615,3.974.359,48.366.943,0.6823874,0.34417948,,47.893.738,4.273.504,9.371.222,0.3073874,0.37008545,,8.838.308,46.581.196,44.580.498,0.67871094,0.40339315,,10.060.655,448.718,4.506.755,0.67503446,0.38858974,,37.932.705,4.059.829,21.469.004,0.41768152,0.3515812,,1.315.895,63.675.213,23.165.836,0.55003446,0.55142736,,23.756.863,7.624.314,0.7624314,,74.601.456,25.398.544,0.25398543,,,,,,,,1,1,,,Docente,Hombre,De 3 a 5 años,Menos de un año,,,1,1,Entre 21 y 30 años,Profesional no licenciado,Cali,Colegio Central de Comercio,"las instituciones deben reorganizar su metodología de estudio con el fin de lograr objetivos específicos y obviamente el principal que es que el estudiante aprenda, teniendo en cuenta las nuevas herramientas de hoy en día.",#mejoreduacion,la tecnología ha ido avanzado rápidamente y este cambio significativo afectará en el futuro cercano la forma de educar y de aprender. la información que antes era dificl de obtener ahora se encuentra rápidamente y los trabajo o tareas se pueden resolver sin mucho inconveniente.,"un futuro posible podría ser que los estudiante al tener la facilidad de obtener todo a un solo paso, no sientan la necesidad de aprender de la vida.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",d3c80db5-69d1-45eb-939b-8b7efff2b4ca,es
