start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,informacion,CENTRO_EDUCATIVO,CENTRO_EDUCATIVO2,CENTRO_EDUCATIVO3,CENTRO_EDUCATIVO4,texto,hashtag,genera,frecuencia,relaciona_historia,La apropiación y uso de herramientas tecnológicas ,La forma como están organizadas las rutinas diarias,La vinculación de las familias a las propuestas del centro infantil,Los momentos de alimentación de las niñas y los niños,El desempeño de los agentes educativos y sus prácticas,La disposición intencionada de los espacios y ambientes,La calidad de las interacciones entre los actores,El acompañamiento a las transiciones de las niñas y los niños,La documentación de las experiencias realizadas en el centro infantil,El trabajo colaborativo entre los agentes educativos ,acto_principal,Otro,sentiste,habilidades,Habilidades artística,Habilidades comunicativas,Habilidades socioemocionales,Habilidades manuales,Habilidades socio-ambientales,Ninguna de las anteriores,competencias,Trabajo Colaborativo,Comunicación,Pensamiento Crítico,Resolución de problemas,Manejo de herramientas tecnológicas,Manejo de la información,Creatividad e Innovación,Vida y Carrera,rol,CONSENTIMIENTO,_id,_uuid,_submission_time,_validation_status,_index
2020-06-02T18:28:22.132-05:00,2020-06-02T18:50:19.345-05:00,2020-06-01,Sí,2020-06-02,Antioquia,,CI FUN SJE AURES,,,,"Comenzando el año 2019 tuve una experiencia no muy agradable en la sede CI FUN SJE AURES, debido a la presencia de plagas que conllevaron al cierre temporal de la sede, un hecho atipico ya que en 8 años de labor en esta institucion NUNCA se habia presentado una situacion igual y es un hecho que hasta el dia de hoy sigue generando en mi sentimientos encontrados, hasta el punto de cuestionar mi integridad como profesional. Sin embargo esta situacion me ha permitido aprender, reevaluarme y salir de la zona de confort en la que muchas veces caemos en nuestro dia a dia",#odiolasplagas,Motivación,Única vez,La forma como están organizadas las rutinas diarias El desempeño de los agentes educativos y sus prácticas El trabajo colaborativo entre los agentes educativos ,0,1,0,0,1,0,0,0,0,1,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas,1,0,1,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,102534062,f40253c4-526c-45b3-b410-d81aa5b49878,2020-06-02T23:50:21,,16
2020-06-02T21:14:44.701-05:00,2020-06-02T21:25:38.563-05:00,2020-06-01,Sí,2020-06-02,Antioquia,,CI FUN SJE AURES,,,,"Los niños y las niñas algunas veces llegan angustiados al versen en un lugar q no conocen y cuando lloran yo siempre los acojo, abrazo y les doy seguridad cariño y esto me da alegría ya que logró que se calmen y hasta me dicen mamá,tía,abuela,para mí es de gran alegría",Mi mamá va a venir,Motivación,De vez en cuando,La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños,0,0,0,0,0,0,1,1,0,0,Niños/niñas,Centro infantil,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,,102538037,10cadfa3-9dbd-42f3-8ee2-6bc9ec66c66a,2020-06-03T02:25:40,,19
2020-06-02T15:39:46.999-05:00,2020-06-02T16:09:07.186-05:00,2020-06-01,Sí,2020-06-02,Antioquia,,CI SUSANITA DIAZ,,,,"En algún momento de mi vida, en la llegada a aquel centro infantil, comencé a escuchar innumerables voces que rotulaban a las niñas y los niños que hacían parte de mi grupo, de mi equipo de aprendizaje. Recuerdo apodos como: “la llorona”, “la mimada”, “la hermosa”, “el diablillo”, “el juicioso”, entre otros. Sin embargo, en todas estas voces y apodos o rótulos, retumbo en mí, aquel con el que solo expresaron algo como: “jum, ese ni se diga”, ese que señalaron con esa expresión, tenía una trayectoria enmarcada en sus acciones “violentas”, mordidas, golpes, arañazos constantes, no solo hacia sus compañeros y compañeras, si no también hacía docentes y otros adultos significativos. Esta situación, despertó en mi la curiosidad de indagar más allá de lo que ese niño demostraba con sus acciones; con el pasar del tiempo, me di cuenta de que contaba con un núcleo familiar estable, su madre, padre y abuela materna, prácticamente “veían por los ojos de él”, era un niño bendecido, rodeado de amor, pero al llegar a aquel centro infantil su vida se transformaba.  ¿Pero por qué se transformaba en aquel “jum, ese ni se diga”?, pues al percibir quien era, que le gustaba, que le enojaba, etc., pude evidenciar que era un líder, le gustaba ser tenido en cuenta constantemente, participar de las experiencias y ayudar a quienes no eran capaz de desarrollarlas, también era atento a lo que expresaban sus compañeros y compañeras, pero lo que más le gustaba para estar tranquilo era un abrazo de su maestra o un poco de “mimos”, el ser cargado o el poder jugar con ella, lo tranquilizaba enormemente. Ello, me llevó a pensar, ¿cuántas veces por sus acciones, fue invisibilizado y rechazado?, ¿cuánto daño le hacían a la formación de la expresión de sus emociones y sentimientos, cuando no abordaban más allá de lo que pareciera que él quería comunicar?... El caso en sí, fue, que para el final de año, el niño había cambiado sus actitudes totalmente, había aprendido a expresar lo que sentía en aquel espacio, que luego de ser su cárcel, se convirtió en su refugio…","Jum, ese ni se diga o #Jum,esenisediga",Motivación,Todo el tiempo,El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños,0,0,0,0,1,0,1,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Pensamiento Crítico Resolución de problemas,0,0,1,1,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,,102527295,6f56a2f2-827f-485a-b58e-aa6b8ecd64b6,2020-06-02T21:09:07,,13
2020-06-02T03:07:34.965-05:00,2020-06-02T03:32:30.682-05:00,2020-06-01,Sí,2020-06-02,Nariño,,CDI CANDELILLA, CDI AÑITOS PRODIGIOSOS,CDI SAGRADO CORAZON,,"Al inicio del mes de marzo comparti con los niños y niñas del CDI Añitos Prodigioso, en una actividad llamada conociendo y explorando los elementos culturales y diferntes vestuario; enseñandoles un poco de nuestra cultura y bailando con ellos y demas agentes educativos.",#explorandoyconociendonuestrosinstrumentosmusicales,Alegría,Todo el tiempo,La disposición intencionada de los espacios y ambientes,0,0,0,0,0,1,0,0,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",,102518365,542afb21-80b5-4e92-a633-444694f921e2,2020-06-02T19:40:39,,10
2020-06-02T15:53:35.951-05:00,2020-06-02T16:02:38.980-05:00,2020-06-01,Sí,2020-06-02,Nariño,,CDI SEMILLAS DE AMOR,,,,La experiencia de Inter actuar con los niños es algo espectacular,Mis pequeños traviesos,Alegría,Todo el tiempo,La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas,0,1,1,0,1,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo Resolución de problemas Creatividad e Innovación,1,0,0,1,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102526642,f22d6a0e-a3de-4229-9ea1-d7465f60df2b,2020-06-02T21:02:40,,12
2020-06-02T18:54:13.955-05:00,2020-06-02T18:59:30.568-05:00,2020-06-01,Sí,2020-06-02,Nariño,,CDI ONCE DE NOVIEMBRE,CDI VIENTO LIBRE,,,"Construyendo experiencias, que forman y construyen cambios  y empoderamiento",Creciendo con amor,Motivación,Todo el tiempo,El trabajo colaborativo entre los agentes educativos ,0,0,0,0,0,0,0,0,0,1,Agentes educativos,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",,102534379,71b64fd7-f594-4a9d-924f-c9c5c8f4581c,2020-06-02T23:59:31,,17
2020-06-02T20:39:11.873-05:00,2020-06-02T21:00:23.837-05:00,2020-06-01,Sí,2020-06-02,Nariño,,CDI FLORIDA,,,,"Mi labor pedagógico como docente durante años anteriores lo realicé con niños de edades más avanzadas, en esta nueva etapa lo más bonito es poder compartir esta nueva experiencia con niños y niñas de dos a cinco años, son encuentros motivadores que llenan de alegría cada instante que se comparte brindando cariño, afecto y acompañamiento durante esta etapa de sus vidas.",Un nuevo amanecer,Alegría,Única vez,El acompañamiento a las transiciones de las niñas y los niños,0,0,0,0,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas Manejo de herramientas tecnológicas Manejo de la Información y Comunicación Creatividad e Innovación,1,0,1,1,1,1,1,0,Potenciar el desarrollo de los niños y las niñas.,,102537183,958a8c92-f8e9-441a-91ae-2b30f1542c8e,2020-06-03T02:00:27,,18
2020-06-02T22:26:48.297-05:00,2020-06-02T22:37:14.871-05:00,2020-06-01,Sí,2020-06-02,Nariño,,CDI MI PEQUEÑO MUNDO,,,,Las hormigas especiales,Mundo creativo,Motivación,Todo el tiempo,Los momentos de alimentación de las niñas y los niños La documentación de las experiencias realizadas en el centro infantil El trabajo colaborativo entre los agentes educativos ,0,0,0,1,0,0,0,0,1,1,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades manuales: tejer, sembrar, cocinar.",1,0,1,1,0,0,Trabajo Colaborativo Resolución de problemas Creatividad e Innovación,1,0,0,1,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102539907,a6b6df67-35ea-4d35-8b76-7e488843f9d5,2020-06-03T03:37:16,,20
2020-06-03T15:29:18.196-05:00,2020-06-03T16:01:33.390-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI CAICEDO SANTA LUCIA,,,,"hace dos años al iniciar el año, entro una niña de 2 años, muy linda,recuerdo mucho su nombre era joselin, esta niña era muy pequeña para su edad y tenia  tambien bajo peso, su cabello era muy escaso, recuerdo que la enviaban con una colita y practicamente se le caia el chulo, adicional que no nos recibia alimentos, siempre que llegaba la hora de consumir sus alimentos cerraba su boca y no habia como abrirsela. Fue una lucha porque cada una de las docentes,  sicologa y nutricionista del centro infantil intervino en ofrecerle la alimentacion buscando encontrar empatia con ella. Des pues de un tiempo la niña hizo empatia con una de las auxiliares docentes , solo le recibia la alimentacion a ella, pues esta se gano su confianza, recuerdo mucho esta historia porque la niña estuvo en el centro infantil duante un año y los avances en su desarrollo fueron increibles, su cambio fisico fue sorprendente pues su cabello le crecio y se puso abundante, los brazos estaban apretados, su cara rellenita y su vocabulario era muy amplio, a todo el equipo nos dio mucha satisfaccion ver la recuperacion y avance de esta niña, lamentablemente para el año siguiente la retiraron del programa porque se pasaron de casa, sin embargo me quedo la satisfaccion de la labor hecha.",#laborcumplida,Motivación,Todo el tiempo,Los momentos de alimentación de las niñas y los niños El desempeño de los agentes educativos y sus prácticas El trabajo colaborativo entre los agentes educativos ,0,0,0,1,1,0,0,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,1,0,1,0,Trabajo Colaborativo Resolución de problemas,1,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,102695544,d92a923f-6302-4037-9cd9-fb535bc94bf0,2020-06-03T21:01:34,,48
2020-06-03T16:58:48.050-05:00,2020-06-03T17:08:33.955-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI CAICEDO SANTA LUCIA,,,,"Carita es una niña muy tierna, juguetona, y le encanta el baile, un día llega triste al jardín, le pregunte, ¿que te pasa que estás triste? Profe me siento mal y no puedo decir, note que se le vulnerar o sus derechos, llame a la mama y nos fuimos juntas para el hospital, la acompañe todo el tiempo, contemplando la, contándole cuentos y dialogando, ella y yo teníamos un vínculo afectivo muy estrecho por el cual en esa situación se sentía tranquila y contenta conmigo, me quedé hasta horas tarde de la noche hasta que la médica nos informa que esta bien, con el alma y el corazón lleno de alegría me fuy para mí casa y le dije, mañana nos vemos y jugaremos un rato, nos dimos fuerte abrazo con beso.",Angel de niños,Orgullo,De vez en cuando,El acompañamiento a las transiciones de las niñas y los niños,0,0,0,0,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,Ninguna de las anteriores,0,0,0,0,0,1,Resolución de problemas,0,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,102700965,bd0aab35-4ae4-443d-ac0b-8cc48d42d85d,2020-06-03T22:08:36,,54
2020-06-03T17:13:06.755-05:00,2020-06-03T17:26:07.101-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI CALMECAC NUEVO AMANECER,,,,"Juan era un  niño de 4 años que no comía carne, las agentes educativas siempre decian es que a el no le gusta la carne, yo me dedique acompañarlo en el momento de la alimentacion y contar historias sobre la importancia de comer carne y buscando estrategias para que probara la carne hasta que juan empezo a consumir la carne todo los dias, una vez le preguntaron quien era yo y la respuesta de juan fue ""la profe que enseña a comer carne",la profe que enseña a comer carne,Motivación,De vez en cuando,La forma como están organizadas las rutinas diarias Los momentos de alimentación de las niñas y los niños El desempeño de los agentes educativos y sus prácticas La disposición intencionada de los espacios y ambientes La calidad de las interacciones entre los actores,0,1,0,1,1,1,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas,1,0,1,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,102701986,af4d26bf-dc74-42f0-98de-65a1ca677d5e,2020-06-03T22:25:58,,57
2020-06-03T18:08:22.429-05:00,2020-06-03T18:21:22.856-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI CALMECAC NUEVO AMANECER,,,,"Vengo a enseñar.  Érase una vez un joven  llamado Andrés que recientemente había terminado su carrera universitaria en psicología y uno de sus mayores anhelos era conseguir un empleo, en el cual pudiera ejercer su profesión, Andrés  fantaseaba  con ser contratado por una empresa, por una universidad, por una clínica grande y reconocida o tener su propio consultorio psicológico.  Tan solo pasaron tan 6 meses y Andrés  ya había conseguido su primer empleo, pero en un ambiente y en un contexto totalmente diferente al fantaseado, ya que nunca imagino trabajar en un centro infantil, donde la mayoría de su población eran niños y niñas de 2 a 5 años, no solo era la población, sino el contexto, ya que era un barrio periférico  de la ciudad, donde se observaba, la carencia y la necesidad en su mayor expresión, donde se veían en algunos rostros de la comunidad el maltrato, la violencia, la intolerancia, el hambre y hasta el olvido por sí mismo. Andrés inicialmente se sintió temeroso y agobiado  por la lectura que hacía, pues en la universidad entre clase y clase nunca le hablaron de esta otra realidad, que no era tan romántica como la teoría leída en su proceso formativo. A pesar de este choque emocional entre Andrés y su principio de realidad,  este joven logró empoderarse de su rol  y comenzó a conocer el barrio, a los líderes de la comunidad y a participar con otras entidades que trabajaban en pro del territorio,  aprendió a jugar y a relacionarse con los niños y las niñas, le brindo acompañamiento a las familias, comenzó a trabajar duro para velar por los derechos de los niños, niñas y adolescentes de quienes se piensa que son el futuro. Entre trabajo y trabajo Andrés se siente agradecido con la vida por no ponerlo en el lugar que fantaseaba, porque se hubiera perdido la oportunidad de conocer,  vivir y  compartir con personas excepcionales, las cuales le brindaron a Andrés un aprendizaje significativo en su historia de vida, ya que esto lo llevo a romper paradigmas y estereotipos creados por su propia mente, en los cuales él había creído que llegaba a dicho territorio a enseñar y la vida le mostró que había llegado a aprender.",Vengo a enseñar,Alegría,De vez en cuando,El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,0,0,0,0,1,0,1,1,0,1,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas Manejo de la Información y Comunicación,1,0,1,1,0,1,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",,102704860,8a365ab2-508d-4180-ac01-6b39b892d319,2020-06-03T23:21:23,,59
2020-06-03T21:21:48.981-05:00,2020-06-03T21:36:49.971-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI CALMECAC NUEVO AMANECER,,,,"Hoy es el día que la nutri acompaña el momento de alimentación, llegan las 11:40 am y...Tenemos los tenedores, cuchillos, cucharas y los alimentos deliciosos,  hoy será un gran día para aprender. Las auxiliares de nutrición sirven la comida y los niños muestran interés... La nutri Daniela enseña algunos tips para utilizar de manera adecuada los cubiertos y tarán finalmente los niños aprenden para que sirven estos utensilios y la nutri se va con su misión cumplida y feliz por que hoy los niños consumieron sus alimentos con. Los cubiertos y no con la mano",Hora de comer y aprender,Motivación,De vez en cuando,Los momentos de alimentación de las niñas y los niños La disposición intencionada de los espacios y ambientes El acompañamiento a las transiciones de las niñas y los niños,0,0,0,1,0,1,0,1,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Pensamiento Crítico Manejo de la Información y Comunicación Vida y Carrera,0,0,1,0,0,1,0,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,102714122,b6abfb81-5e51-411e-b1d8-7aa4c89d471f,2020-06-04T02:36:51,,67
2020-06-03T13:45:32.623-05:00,2020-06-03T13:53:19.185-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI COLEGIO LUZ DE ORIENTE,,,,"Una mañana muy fría donde la neblina cubría todo el sector, en compañía de ""Alegrina"" mientras la trabajadora social conversaba con ella sobre la importancia de descansar durante la hora del descanso, juntas crearon un amigo especial “Cuidanton” quien se encargaría de viajar por todas las salas de la sede para contarles a los amigos como se pueden cuidar, luego “Alegrina” y la trabajadora social presentaron a “Cuidanton” a todos los amigos y ellos feliz cantaron y lo cuidaron.",#Alegrina,Alegría,De vez en cuando,La forma como están organizadas las rutinas diarias El desempeño de los agentes educativos y sus prácticas El trabajo colaborativo entre los agentes educativos ,0,1,0,0,1,0,0,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo Resolución de problemas Creatividad e Innovación,1,0,0,1,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,102679532,b3d06596-69cf-493e-9407-23788e62e875,2020-06-03T18:53:19,,33
2020-06-03T14:25:33.720-05:00,2020-06-03T14:53:09.754-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI COLEGIO LUZ DE ORIENTE,,,,"Es claro que se han venido presentando situaciones de cambio y adaptación, es por ello que cuando se inició la cuarentena para los agentes educativos se presentaron una serie de retos iniciando por el uso de herramientas tecnológicas. Es así, como comienza la historia.  En una escuela llamada aventuras mágicas, trabajaba una maestra llamada Flor, esta contaba con unos estudiantes de diferentes edades, los estudiantes más jóvenes eran rápidos y comprendían fácilmente el uso de los computadores y de todas las herramientas digitales, mientras que los estudiantes más grandes, les costaba seguir instrucciones y desarrollar todas las actividades en su totalidad. La maestra muy preocupada empezó a hacer un análisis de qué ocurría y por qué antes no había sido tan evidente. Recordó claro! Antes no se requería del trabajo mediado por el computador y ahora por tantos cambios sí, es por eso que después de muchos intentos estrategias y encuentros con sus estudiantes acordaron en que ella los acompañaría de manera individual, tendrían el apoyo de otros compañeros y ellos demostrarían mayor interés por adquirir aprendizajes en el manejo de estas herramientas. Después de mucho empeño, trasnochos, se logró la transformación de los estudiantes y la satisfacción de la maestra por lo que un reto se convirtió en una experiencia de aprendizajes y de muchos deseos por mejorar.",#la educación como deseo de transformación.,Motivación,Única vez,La apropiación y uso de herramientas tecnológicas  El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores,1,0,0,0,1,0,1,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Manejo de herramientas tecnológicas Creatividad e Innovación,1,0,0,0,1,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,102686964,7d89abc4-4eb8-43ff-ac34-11ff2d0ab034,2020-06-03T19:53:10,,42
2020-06-03T09:30:47.224-05:00,2020-06-03T10:33:40.820-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI COLEGIO LUZ DE ORIENTE,,,,"Una de las experiencias más significativas que he tenido en campo , es la revisitacion de la huerta con los niños y niñas del grupo Exploradores ,dónde expresaron que las nubes se mueven y se chocan ,pero que cuando se observan con la lupa,no se mueven ,el pensamiento científico de ellos en sus primeros años es reflexivo, espontáneo  y versátil , las visitas a la huerta del centro infantil son momentos mágicos para todos, son los niños y niñas quienes a través de sus relatorías  cuentan lo felices que son con las plantas y lo que disfrutan cuidarlas para que allí nazcan flores y frutos.,","""profe las nubes se mueven """,Orgullo,Todo el tiempo,La disposición intencionada de los espacios y ambientes,0,0,0,0,0,1,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Pensamiento Crítico,0,0,1,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,,102649240,c459378b-06ff-4cfc-93e3-f1e42fa95abf,2020-06-03T15:33:50,,26
2020-06-03T13:30:36.350-05:00,2020-06-03T13:36:48.305-05:00,2020-06-02,Sí,2020-06-03,Antioquia,,CI COMUNIQUEMONOS SOL SOLECITO,,,,Una de las vivencias en la sede de sol solecito es de tres hermanos que van juntos a la sede y cuando es la hora del almuerzo ellos terminan de su plato y van donde los que no quieren ellos se lo reparten y se lo comen y lo más triste es que dicen que en la casa no tiene. Comida que por eso logran llenarcen mucho para cuando lleguen a casa no les dé hambre,Los tres hermanitos,Tristeza,De vez en cuando,El trabajo colaborativo entre los agentes educativos ,0,0,0,0,0,0,0,0,0,1,Niños/niñas,Los tres hermanos,Fui muy honesto y conté lo que me pasó,Ninguna de las anteriores,0,0,0,0,0,1,Resolución de problemas,0,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,102677361,cbd45d79-d6d7-4f8f-8a90-18fbd7e63238,2020-06-03T18:36:49,,32
